fips,population,median_household_income,cluster_model4,color
40127,11226.0,32445.0,8,green
40129,3780.0,50739.0,40,orange
40131,89190.0,58139.0,46,orange
40133,25481.0,36068.0,24,green
40135,41464.0,35736.0,24,green
40137,44806.0,43781.0,34,green
40139,21588.0,50242.0,40,orange
40141,7715.0,37759.0,45,green
40143,623335.0,49759.0,30,orange
40145,75391.0,55715.0,22,orange
40147,51760.0,50023.0,40,orange
40149,11649.0,49632.0,40,orange
40151,9033.0,55315.0,22,orange
40077,10774.0,39205.0,45,green
40001,22236.0,33404.0,8,green
40003,5755.0,50156.0,40,orange
40005,13906.0,36661.0,24,green
40007,5530.0,52090.0,4,orange
40009,23300.0,48601.0,11,orange
48105,3699.0,53678.0,4,orange
48107,6007.0,37434.0,45,green
48111,7014.0,41345.0,1,green
48113,2485003.0,50270.0,29,purple
48115,13542.0,41095.0,1,green
48117,19245.0,43373.0,34,green
48119,5223.0,42432.0,1,green
48121,731851.0,75050.0,37,red
48123,20540.0,49736.0,40,orange
48125,2281.0,39700.0,45,green
48129,3588.0,36681.0,24,green
48133,18328.0,34888.0,24,green
48135,149557.0,57150.0,23,orange
48137,1906.0,41813.0,1,green
48139,157058.0,62465.0,23,orange
48143,40039.0,41416.0,1,green
48145,17410.0,36079.0,24,green
48147,33748.0,44071.0,34,green
48149,24849.0,47808.0,11,orange
48151,3858.0,41406.0,1,green
48153,6178.0,41026.0,1,green
48155,1197.0,36477.0,24,green
48157,658331.0,89152.0,7,red
48159,10599.0,41537.0,1,green
48161,19586.0,44301.0,34,green
48165,18916.0,57635.0,22,orange
48169,6410.0,48508.0,11,orange
48171,25398.0,54859.0,22,orange
48173,1180.0,67303.0,28,orange
48177,20172.0,42983.0,34,green
48179,22983.0,43288.0,34,green
48181,122780.0,47952.0,39,orange
48183,123178.0,47639.0,39,orange
48185,26961.0,46195.0,11,orange
48187,143460.0,62420.0,23,orange
48189,35504.0,43375.0,34,green
48191,3203.0,30950.0,8,green
48193,8266.0,42432.0,1,green
48195,5559.0,44219.0,34,green
48197,3992.0,37174.0,24,green
48199,55375.0,52614.0,4,orange
48203,66417.0,45974.0,11,orange
48205,6121.0,63004.0,10,orange
48207,5853.0,39850.0,45,green
48209,177562.0,58583.0,23,orange
48211,4115.0,62813.0,10,orange
48213,79016.0,41607.0,1,green
48217,34923.0,41382.0,1,green
48219,23322.0,50665.0,40,orange
48221,53171.0,56100.0,22,orange
48223,35645.0,44396.0,34,green
48225,22949.0,32698.0,8,green
48227,36105.0,49575.0,40,orange
48231,88052.0,45197.0,32,orange
48233,21858.0,49353.0,40,orange
48235,1644.0,58500.0,46,orange
48237,8946.0,50324.0,40,orange
48251,155450.0,58135.0,23,orange
48253,19978.0,43897.0,34,green
48257,109289.0,60391.0,46,orange
48259,37361.0,73240.0,35,red
48263,821.0,47024.0,11,orange
48265,50149.0,43810.0,34,green
48267,4486.0,40125.0,1,green
48269,267.0,63250.0,10,orange
48271,3577.0,38281.0,45,green
48275,3796.0,40493.0,1,green
48277,49566.0,40748.0,1,green
48279,13742.0,39851.0,45,green
48281,20219.0,49630.0,40,orange
48285,19549.0,48677.0,11,orange
48287,16664.0,53902.0,4,orange
48289,16819.0,49802.0,40,orange
48291,77486.0,48729.0,39,orange
48293,23454.0,37554.0,45,green
48295,3483.0,63125.0,10,orange
48299,19323.0,48259.0,11,orange
48301,117.0,46776.1377952756,11,orange
48303,290782.0,46075.0,20,orange
48305,5764.0,39526.0,45,green
48307,8273.0,40561.0,1,green
48309,241505.0,42687.0,43,green
48313,13838.0,39390.0,45,green
48315,10248.0,34175.0,24,green
48317,5252.0,55682.0,22,orange
48319,4066.0,37654.0,45,green
48325,47392.0,57338.0,22,orange
48327,2182.0,34464.0,24,green
48329,151290.0,68806.0,28,red
48331,24344.0,38929.0,45,green
48333,4875.0,43920.0,34,green
48335,9169.0,49870.0,40,orange
48337,19478.0,46172.0,11,orange
48339,502586.0,68838.0,33,red
48341,22281.0,49802.0,40,orange
48343,12700.0,39453.0,45,green
48345,1071.0,31683.0,8,green
48347,65531.0,39538.0,45,green
48349,48118.0,41505.0,1,green
48351,14231.0,38144.0,45,green
48353,15061.0,37102.0,24,green
48357,10642.0,51517.0,40,orange
48359,2071.0,50893.0,40,orange
48363,27921.0,39516.0,45,green
48365,23900.0,50119.0,40,orange
48103,4730.0,58333.0,46,orange
48369,10004.0,45326.0,34,green
48371,15807.0,50305.0,40,orange
48373,46113.0,39662.0,45,green
48375,122352.0,38159.0,45,green
48379,11037.0,48448.0,11,orange
48381,126782.0,60972.0,23,orange
48383,3598.0,52181.0,4,orange
48385,3356.0,36523.0,24,green
48387,12567.0,31563.0,8,green
48393,931.0,63889.0,10,orange
48395,16532.0,46501.0,11,orange
48397,85536.0,87524.0,12,red
48399,10445.0,41526.0,1,green
48401,53457.0,46173.0,11,orange
48403,10440.0,31307.0,8,green
48405,8695.0,28275.0,48,green
48407,27023.0,43029.0,34,green
48411,5893.0,39040.0,45,green
48413,3224.0,55543.0,22,orange
48415,17238.0,56842.0,22,orange
48417,3352.0,48750.0,11,orange
48419,25725.0,37756.0,45,green
48421,3066.0,51987.0,4,orange
48423,217552.0,46929.0,20,orange
48425,8608.0,51912.0,4,orange
48429,9452.0,43951.0,34,green
48431,1346.0,53456.0,4,orange
48433,1414.0,42155.0,1,green
48435,3966.0,51667.0,4,orange
48437,7713.0,37040.0,24,green
48439,1914526.0,58711.0,9,purple
48441,134435.0,45396.0,32,orange
48443,921.0,31111.0,8,green
48445,12687.0,37475.0,45,green
48447,1545.0,41042.0,1,green
48449,32553.0,44178.0,34,green
48451,115056.0,46711.0,39,orange
48453,1121645.0,61451.0,14,red
48455,14405.0,34295.0,24,green
48457,21462.0,41360.0,1,green
48459,40096.0,46673.0,11,orange
48461,3405.0,46131.0,11,orange
48463,26952.0,38568.0,45,green
48465,48980.0,42174.0,1,green
48467,52736.0,44002.0,34,green
48471,69330.0,37666.0,45,green
48473,45847.0,51348.0,40,orange
48475,11225.0,51345.0,40,orange
48477,34236.0,51269.0,40,orange
48481,41264.0,45176.0,34,green
48483,5618.0,52221.0,4,orange
48485,131957.0,45543.0,32,orange
48487,13158.0,41630.0,1,green
48491,473592.0,73750.0,37,red
48493,45509.0,68100.0,28,orange
48495,7576.0,55756.0,22,orange
48497,61243.0,56897.0,22,orange
48499,42712.0,45686.0,34,orange
48501,8213.0,56153.0,22,orange
48503,18329.0,44693.0,34,green
48087,3058.0,39743.0,45,green
48085,862215.0,84735.0,19,red
48083,8536.0,35156.0,24,green
48081,3238.0,42467.0,1,green
48079,2993.0,39113.0,45,green
48077,10479.0,48297.0,11,orange
48075,7059.0,36633.0,24,green
48073,51167.0,39595.0,45,green
48069,7948.0,39459.0,45,green
48067,30328.0,37352.0,45,green
48065,6068.0,66023.0,10,orange
48063,12516.0,37851.0,45,green
48059,13532.0,40981.0,1,green
48055,39347.0,47233.0,11,orange
48053,44144.0,49732.0,40,orange
48051,17293.0,51821.0,4,orange
48049,37833.0,41962.0,1,green
48045,1670.0,38603.0,45,green
48041,205271.0,39808.0,43,green
48037,93155.0,42670.0,32,green
48035,17971.0,44674.0,34,green
48033,705.0,73750.0,35,red
48031,10723.0,55504.0,22,orange
48029,1825502.0,51150.0,9,purple
48027,326041.0,50550.0,15,orange
48023,3628.0,36373.0,24,green
48021,76948.0,54821.0,22,orange
48019,20796.0,49863.0,40,orange
48017,7126.0,37397.0,45,green
48015,28886.0,53687.0,4,orange
48011,1943.0,59737.0,46,orange
48009,8779.0,60275.0,46,orange
48005,87748.0,44223.0,32,green
48003,16775.0,70423.0,35,red
48001,57915.0,41327.0,1,green
48089,20757.0,46618.0,11,orange
48245,252872.0,43540.0,20,green
48091,119632.0,65833.0,28,orange
48093,13623.0,37470.0,45,green
48095,4086.0,48368.0,11,orange
48097,38761.0,52406.0,4,orange
48099,76128.0,49340.0,39,orange
48101,1510.0,34955.0,24,green
48367,121418.0,67288.0,28,red
56015,13544.0,42689.0,1,green
56027,2516.0,40398.0,1,green
56041,20930.0,56569.0,22,orange
48361,83217.0,49763.0,39,orange
30053,19337.0,35275.0,24,green
48039,331741.0,69749.0,5,red
48071,37251.0,70544.0,35,red
48167,308163.0,62313.0,0,orange
8085,40815.0,43999.0,34,green
8113,7676.0,56047.0,22,orange
8051,15651.0,48071.0,11,orange
8005,608310.0,63265.0,33,red
8123,270948.0,60572.0,0,orange
8039,23855.0,84963.0,12,red
8093,16189.0,56969.0,22,orange
8019,9136.0,67710.0,28,orange
8001,471206.0,58946.0,44,orange
8073,5478.0,39005.0,45,green
8049,14411.0,63628.0,10,orange
8059,552344.0,70164.0,37,red
8053,874.0,57083.0,22,orange
8091,4580.0,61624.0,10,orange
8007,12174.0,46646.0,11,orange
8029,30214.0,42452.0,1,green
8077,147834.0,49322.0,39,orange
8037,52576.0,72214.0,35,red
8033,1862.0,31875.0,8,green
8083,25700.0,43553.0,34,green
8107,23606.0,64963.0,10,orange
8117,28940.0,67983.0,28,orange
8081,13117.0,51387.0,40,orange
8069,318227.0,59805.0,0,orange
8057,1335.0,46014.0,11,orange
8035,306974.0,102964.0,16,red
8067,53182.0,60278.0,46,orange
8013,310032.0,70961.0,5,red
8119,23340.0,62372.0,10,orange
8027,4303.0,35000.0,24,green
8101,161519.0,41286.0,43,green
8055,6502.0,31715.0,8,green
8079,733.0,48125.0,11,orange
8021,8249.0,36652.0,24,green
8065,7362.0,45367.0,34,green
8109,6238.0,33393.0,8,green
8043,46809.0,40423.0,1,green
8003,16269.0,32395.0,8,green
8015,18309.0,51092.0,40,orange
8105,11745.0,39672.0,45,green
8041,655024.0,58206.0,44,red
8023,3581.0,31321.0,8,green
8061,1463.0,40304.0,1,green
8014,60699.0,81898.0,25,red
8071,14503.0,45067.0,34,green
8045,57076.0,56590.0,22,orange
8047,5605.0,65670.0,10,orange
8103,6712.0,61842.0,10,orange
8097,17420.0,71196.0,35,red
16043,12945.0,47988.0,11,orange
30097,3633.0,50588.0,40,orange
30095,9288.0,58259.0,46,orange
30077,6975.0,40000.0,45,green
30099,6074.0,46360.0,11,orange
30067,15708.0,43932.0,34,green
30031,95323.0,55553.0,22,orange
30063,111966.0,46164.0,32,orange
30039,3168.0,48512.0,11,orange
30037,756.0,40938.0,1,green
30107,2115.0,32723.0,8,green
30009,10268.0,49767.0,40,orange
30047,29157.0,38732.0,45,green
30089,11346.0,32257.0,8,green
30029,93333.0,47851.0,39,orange
30035,13672.0,29640.0,48,green
30073,6206.0,42264.0,1,green
30049,65357.0,56197.0,22,orange
30081,40823.0,39480.0,45,green
30071,4167.0,36071.0,24,green
30003,13141.0,41622.0,1,green
30087,9352.0,51159.0,40,orange
30085,11072.0,32974.0,8,green
30105,7577.0,49141.0,40,orange
35043,136638.0,58982.0,23,orange
35049,147108.0,54315.0,41,orange
35039,39949.0,36098.0,24,green
35053,17494.0,34037.0,8,green
35057,15853.0,32083.0,8,green
35061,76297.0,41703.0,1,green
35001,673943.0,47725.0,30,orange
35006,27382.0,34565.0,24,green
35059,4339.0,36070.0,24,green
35045,125133.0,48671.0,39,orange
35027,19931.0,40708.0,1,green
35003,3583.0,42973.0,34,green
35051,11615.0,29356.0,48,green
48389,14179.0,43540.0,34,green
48109,2296.0,35000.0,24,green
48043,9235.0,38395.0,45,green
48243,2232.0,50165.0,40,orange
48377,7304.0,32132.0,8,green
49047,35721.0,66815.0,28,orange
56013,40755.0,52773.0,4,orange
56037,44772.0,69022.0,28,red
56025,80011.0,56871.0,22,orange
56023,18316.0,66647.0,28,orange
56039,22311.0,75325.0,35,red
56035,10117.0,81772.0,25,red
56029,28985.0,56363.0,22,orange
56017,4809.0,45278.0,34,green
56043,8400.0,47652.0,11,orange
56019,8600.0,54065.0,4,orange
56003,11895.0,51679.0,4,orange
56045,7152.0,57738.0,22,orange
56011,7229.0,60445.0,46,orange
56007,15739.0,56825.0,22,orange
56001,37565.0,42834.0,1,green
56009,14101.0,62307.0,10,orange
56005,48013.0,80060.0,25,red
56021,95431.0,60706.0,46,orange
56033,29738.0,55455.0,22,orange
35031,73998.0,28772.0,48,green
35055,32943.0,36582.0,24,green
56031,8750.0,38500.0,45,green
48163,18168.0,36404.0,24,green
48175,7410.0,51226.0,40,orange
48255,14879.0,45502.0,34,orange
48297,11873.0,50400.0,40,orange
48323,56548.0,33747.0,8,green
48507,12060.0,26672.0,48,green
48013,47050.0,52192.0,4,orange
48469,90099.0,51758.0,41,orange
48007,24292.0,41690.0,1,green
48409,66070.0,52261.0,4,orange
48391,7277.0,44240.0,34,green
48201,4356362.0,54457.0,13,purple
48201,4356362.0,54457.0,13,purple
48141,831095.0,41637.0,31,orange
48229,3330.0,26384.0,48,green
6031,150998.0,46481.0,32,orange
6099,527367.0,50125.0,30,orange
6113,207320.0,54989.0,41,orange
16001,417501.0,56356.0,44,orange
16007,5939.0,48654.0,11,orange
16017,41066.0,42171.0,1,green
16021,10961.0,38961.0,45,green
16027,198921.0,42888.0,32,green
16029,6808.0,58021.0,46,orange
16033,901.0,33672.0,8,green
16047,15233.0,39930.0,45,green
16053,22653.0,41630.0,1,green
16061,3812.0,36505.0,24,green
16067,20279.0,44853.0,34,green
16071,4245.0,41338.0,1,green
16075,22700.0,44257.0,34,green
16079,12571.0,37665.0,45,green
16081,10285.0,53474.0,4,orange
35009,50497.0,41084.0,1,green
35011,2020.0,32500.0,8,green
35019,4526.0,30772.0,8,green
35021,565.0,33393.0,8,green
35029,24789.0,27476.0,48,green
35037,8698.0,29113.0,48,green
35041,19908.0,35546.0,24,green
32001,24252.0,47415.0,11,orange
32009,1141.0,39271.0,45,green
32013,17067.0,65212.0,10,orange
32021,4566.0,38923.0,45,green
32029,3929.0,64832.0,10,orange
32027,6722.0,45230.0,34,green
41025,7229.0,37580.0,45,green
41001,16052.0,41098.0,1,green
49043,38521.0,91773.0,47,red
49033,2292.0,50781.0,40,orange
49031,1865.0,35980.0,24,green
53039,20820.0,48319.0,11,orange
53019,7652.0,38125.0,45,green
53021,86443.0,56980.0,22,orange
53051,12968.0,40599.0,1,green
53065,43548.0,41978.0,1,green
53075,46737.0,36631.0,24,green
6051,14146.0,56944.0,22,orange
16063,5260.0,43273.0,34,green
16051,26792.0,51171.0,40,orange
16085,9720.0,48384.0,11,orange
16015,6885.0,44238.0,34,green
4003,129647.0,45075.0,32,orange
4023,47073.0,40140.0,1,green
4009,37407.0,45964.0,11,orange
41017,166622.0,51223.0,41,orange
41031,22061.0,46366.0,11,orange
4007,53165.0,39751.0,45,green
4013,4018143.0,54229.0,13,purple
4012,20335.0,34466.0,24,green
4019,998537.0,46162.0,31,orange
4021,389772.0,49477.0,15,orange
4027,202987.0,40743.0,43,green
4015,203362.0,38488.0,43,green
4025,215996.0,44748.0,32,orange
4005,136701.0,50234.0,39,orange
4017,107656.0,35921.0,24,green
4001,72124.0,31757.0,8,green
6053,428441.0,58783.0,44,orange
6041,258349.0,93257.0,47,red
6023,135034.0,42197.0,32,green
6091,3021.0,42833.0,34,green
6073,3223096.0,64309.0,2,purple
6065,2298032.0,56603.0,9,purple
6025,178206.0,41079.0,43,green
6019,956749.0,45233.0,31,orange
6037,10038388.0,56196.0,3,purple
6111,840833.0,77348.0,19,red
6029,865736.0,49026.0,31,orange
6069,57557.0,71077.0,35,red
6047,263885.0,42462.0,43,green
6109,54079.0,50306.0,40,orange
6043,17789.0,47681.0,11,orange
6039,153187.0,45073.0,32,orange
6107,454033.0,42031.0,20,green
6057,98570.0,56521.0,22,orange
6003,1131.0,52917.0,4,orange
6011,21396.0,52168.0,4,orange
6063,18966.0,47333.0,11,orange
6077,708554.0,53274.0,6,orange
6101,95247.0,52017.0,41,orange
6035,32645.0,51555.0,4,orange
6093,43895.0,37170.0,24,green
6033,64158.0,35578.0,24,green
6105,13373.0,34974.0,24,green
6049,9184.0,37860.0,45,green
6085,1868149.0,96310.0,27,red
6001,1584983.0,75619.0,38,red
6055,140295.0,71379.0,35,red
6017,182093.0,69584.0,28,red
6061,366280.0,73948.0,5,red
6115,73437.0,46892.0,11,orange
6005,36995.0,54171.0,4,orange
6009,44767.0,53233.0,4,orange
6089,178942.0,44620.0,32,green
6021,28029.0,39349.0,45,green
6103,63152.0,41001.0,1,green
6007,222564.0,43444.0,32,green
6027,18373.0,45955.0,11,orange
16073,11364.0,33440.0,8,green
16011,45407.0,50155.0,40,orange
16049,16312.0,38191.0,45,green
16035,8560.0,38837.0,45,green
16069,39779.0,48160.0,11,orange
16009,9088.0,39863.0,45,green
16057,38339.0,42439.0,1,green
16055,145046.0,49403.0,39,orange
16059,7790.0,34329.0,24,green
16023,2653.0,37891.0,45,green
16019,107788.0,50762.0,39,orange
16077,7731.0,44779.0,34,green
16039,26175.0,43848.0,34,green
16025,1052.0,42614.0,1,green
16087,10025.0,34775.0,24,green
16045,16731.0,40828.0,1,green
16083,80004.0,44048.0,32,green
16031,23369.0,45695.0,34,orange
16005,83604.0,43779.0,32,green
16013,21309.0,60088.0,46,orange
16065,37916.0,32233.0,8,green
16041,12914.0,48133.0,11,orange
16003,3880.0,39565.0,45,green
35005,65811.0,40630.0,1,green
35025,68149.0,57533.0,22,orange
35047,28668.0,29237.0,48,green
35007,12997.0,32380.0,8,green
35033,4660.0,23822.0,17,green
35035,65318.0,39775.0,45,green
35017,29119.0,38311.0,45,green
35023,4643.0,34444.0,24,green
35013,213963.0,38853.0,43,green
35015,55641.0,56618.0,22,orange
32007,51562.0,71799.0,35,red
32033,9974.0,57122.0,22,orange
32003,2035572.0,51575.0,9,purple
32005,47259.0,58535.0,46,orange
32031,435019.0,52870.0,15,orange
32019,51657.0,47255.0,11,orange
32510,54482.0,47668.0,11,orange
32023,42625.0,41712.0,1,green
32017,5194.0,44866.0,34,green
32011,1669.0,60250.0,46,orange
32015,5946.0,78190.0,25,red
41045,30551.0,35418.0,24,green
41061,25745.0,43822.0,34,green
41069,1348.0,33487.0,8,green
41039,357060.0,44103.0,20,orange
41057,25430.0,42581.0,1,green
41007,37382.0,46408.0,11,orange
41009,49389.0,53179.0,4,orange
41067,556210.0,66754.0,33,red
41071,101119.0,53423.0,41,orange
41047,323259.0,48432.0,20,orange
41043,118971.0,45644.0,32,orange
41027,22749.0,55827.0,22,orange
41053,77264.0,52821.0,4,orange
41003,86495.0,49802.0,39,orange
41029,208363.0,44028.0,32,green
41033,83409.0,37665.0,45,green
41035,65972.0,40336.0,1,green
41013,20956.0,37106.0,24,green
41037,7842.0,32369.0,8,green
41049,11204.0,50918.0,40,orange
41023,7276.0,38046.0,45,green
41063,6857.0,40581.0,1,green
41059,76738.0,48101.0,39,orange
49037,15152.0,41484.0,1,green
49019,9388.0,41312.0,1,green
53023,2230.0,45855.0,11,orange
53059,11243.0,52374.0,4,orange
53013,3989.0,38581.0,45,green
53063,480832.0,50079.0,30,orange
53015,102338.0,47452.0,39,orange
53069,4035.0,44485.0,34,green
53047,41332.0,40730.0,1,green
53017,39599.0,53636.0,4,orange
53003,22040.0,44394.0,34,green
53037,42204.0,46458.0,11,orange
53043,10363.0,46069.0,11,orange
53025,92070.0,48714.0,39,orange
53007,74267.0,51837.0,4,orange
53001,19081.0,46564.0,11,orange
53071,59726.0,47946.0,11,orange
49053,148244.0,50774.0,41,orange
49021,47139.0,43855.0,34,green
49025,7202.0,50194.0,40,orange
49001,6461.0,50282.0,40,orange
49017,5069.0,42614.0,1,green
49055,2722.0,40645.0,1,green
49041,20871.0,46291.0,11,orange
49007,20927.0,46900.0,11,orange
49015,10728.0,49787.0,40,orange
49027,12582.0,51593.0,4,orange
49023,10400.0,54761.0,22,orange
49039,28261.0,50323.0,40,orange
49045,60893.0,63552.0,10,orange
49049,551957.0,62180.0,33,red
49057,238682.0,56581.0,23,orange
49011,323374.0,71112.0,5,red
49013,19817.0,61133.0,46,orange
49051,26661.0,66486.0,28,orange
49005,117449.0,50497.0,39,orange
49029,10276.0,74314.0,35,red
53011,444506.0,60756.0,44,orange
41051,768418.0,54102.0,6,orange
41005,389438.0,65965.0,33,red
41021,1883.0,44293.0,34,green
41055,1795.0,38362.0,45,green
41065,25492.0,43422.0,34,green
16037,4234.0,39457.0,45,green
4011,9023.0,51628.0,4,orange
6095,425753.0,66828.0,33,red
6013,1096068.0,80185.0,19,red
6087,269278.0,67256.0,5,red
6097,495078.0,64240.0,33,red
6045,87544.0,42980.0,32,green
41011,62775.0,38605.0,45,green
41041,46347.0,42101.0,1,green
53035,255441.0,62941.0,0,orange
6081,748731.0,93623.0,7,red
6075,840763.0,81294.0,19,red
53029,79329.0,58815.0,46,orange
53049,20645.0,37684.0,45,green
53077,247408.0,44749.0,20,orange
53067,262723.0,61677.0,0,orange
53041,75515.0,44100.0,34,green
53061,746653.0,70722.0,26,red
53073,207100.0,53145.0,41,orange
53045,60791.0,50406.0,40,orange
53027,71419.0,43538.0,34,green
53057,119343.0,54129.0,41,orange
53053,821952.0,59953.0,6,red
53033,2045756.0,75302.0,49,purple
53031,30083.0,49279.0,40,orange
6079,276517.0,60691.0,0,orange
6067,1465832.0,55987.0,21,red
53009,72397.0,47253.0,11,orange
6015,27788.0,40847.0,1,green
51530,69729.68468468469,56205.06306306306,22,orange
51590,69729.68468468469,56205.06306306306,22,orange
51678,69729.68468468469,56205.06306306306,22,orange
51720,69729.68468468469,56205.06306306306,22,orange
51775,69729.68468468469,56205.06306306306,22,orange
51770,69729.68468468469,56205.06306306306,22,orange
51690,69729.68468468469,56205.06306306306,22,orange
51640,69729.68468468469,56205.06306306306,22,orange
51680,69729.68468468469,56205.06306306306,22,orange
51580,69729.68468468469,56205.06306306306,22,orange
51520,69729.68468468469,56205.06306306306,22,orange
51750,69729.68468468469,56205.06306306306,22,orange
27017,35443.0,53227.0,4,orange
53005,184930.0,60251.0,23,orange
49009,776.0,56750.0,22,orange
53055,15956.0,55960.0,22,orange
49003,50991.0,55038.0,22,orange
49035,1078958.0,62117.0,14,red
6059,3116069.0,76509.0,2,purple
12103,931477.0,45819.0,31,orange
12129,31128.0,50340.0,40,orange
12065,14198.0,43355.0,34,green
12123,22685.0,36181.0,24,green
12029,16091.0,36292.0,24,green
12075,39821.0,35782.0,24,green
12075,39821.0,35782.0,24,green
12017,139654.0,38312.0,43,green
12017,139654.0,38312.0,43,green
12053,174809.0,40945.0,43,green
12101,479288.0,45064.0,30,orange
12081,343729.0,49675.0,15,orange
12081,343729.0,49675.0,15,orange
12057,1302884.0,50579.0,21,red
12057,1302884.0,50579.0,21,red
12037,11628.0,40401.0,1,green
12077,8295.0,39406.0,45,green
48321,36598.0,40797.0,1,green
45053,26549.0,37141.0,24,green
48241,35768.0,40820.0,1,green
28061,16588.0,31578.0,8,green
13159,13593.0,42368.0,1,green
29097,117184.0,41811.0,32,green
17079,9635.0,54209.0,4,orange
18073,33448.0,55374.0,22,orange
19099,36726.0,55033.0,22,orange
12129,31128.0,50340.0,40,orange
27007,45434.0,44757.0,34,green
28035,76267.0,36416.0,24,green
45013,171420.0,57048.0,23,orange
45013,171420.0,57048.0,23,orange
24021,241373.0,83700.0,12,red
24031,1017859.0,99435.0,18,red
24043,149270.0,56228.0,23,orange
51610,69729.68468468469,56205.06306306306,22,orange
51600,69729.68468468469,56205.06306306306,22,orange
51540,69729.68468468469,56205.06306306306,22,orange
51685,69729.68468468469,56205.06306306306,22,orange
51683,69729.68468468469,56205.06306306306,22,orange
51630,69729.68468468469,56205.06306306306,22,orange
51013,223945.0,105763.0,16,red
24025,248966.0,80465.0,25,red
24005,822959.0,67095.0,26,red
11001,647484.0,70848.0,37,red
24033,892816.0,74260.0,26,red
24005,822959.0,67095.0,26,red
24003,555280.0,89860.0,7,red
37091,24368.0,33008.0,8,green
37073,11724.0,49258.0,40,orange
37131,21011.0,30429.0,8,green
51175,18410.0,48962.0,40,orange
51041,328176.0,72609.0,5,red
51081,11760.0,38012.0,45,green
51087,318864.0,61934.0,0,orange
51075,21721.0,79330.0,25,red
51065,26014.0,63938.0,10,orange
51053,28110.0,51397.0,40,orange
51049,9859.0,39301.0,45,green
51033,29349.0,59227.0,46,orange
51025,16930.0,36919.0,24,green
51007,12777.0,56850.0,22,orange
51036,7118.0,49563.0,40,orange
51159,8989.0,47288.0,11,orange
51109,33986.0,57829.0,22,orange
51111,12558.0,39506.0,45,green
51117,31555.0,37356.0,45,green
51036,7118.0,49563.0,40,orange
51057,11151.0,42760.0,1,green
51159,8989.0,47288.0,11,orange
51057,11151.0,42760.0,1,green
37091,24368.0,33008.0,8,green
37015,20518.0,30027.0,48,green
51730,69729.68468468469,56205.06306306306,22,orange
51760,69729.68468468469,56205.06306306306,22,orange
51570,69729.68468468469,56205.06306306306,22,orange
51670,69729.68468468469,56205.06306306306,22,orange
24047,51519.0,56773.0,22,orange
24047,51519.0,56773.0,22,orange
37041,14656.0,38759.0,45,green
37139,40018.0,45378.0,34,orange
37015,20518.0,30027.0,48,green
37143,13498.0,44329.0,34,green
51095,70673.0,75710.0,25,red
51710,69729.68468468469,56205.06306306306,22,orange
37029,10161.0,58780.0,46,orange
51800,69729.68468468469,56205.06306306306,22,orange
51550,69729.68468468469,56205.06306306306,22,orange
51133,12304.0,51885.0,4,orange
51115,8880.0,63845.0,10,orange
51115,8880.0,63845.0,10,orange
51103,11129.0,50374.0,40,orange
51133,12304.0,51885.0,4,orange
51073,37001.0,61121.0,46,orange
51095,70673.0,75710.0,25,red
51650,69729.68468468469,56205.06306306306,22,orange
51800,69729.68468468469,56205.06306306306,22,orange
51810,69729.68468468469,56205.06306306306,22,orange
51119,10717.0,54654.0,22,orange
51119,10717.0,54654.0,22,orange
51073,37001.0,61121.0,46,orange
51181,6823.0,53673.0,4,orange
51093,35740.0,65741.0,28,orange
37053,24492.0,60600.0,46,orange
51103,11129.0,50374.0,40,orange
51181,6823.0,53673.0,4,orange
37053,24492.0,60600.0,46,orange
37029,10161.0,58780.0,46,orange
37139,40018.0,45378.0,34,orange
37143,13498.0,44329.0,34,green
37041,14656.0,38759.0,45,green
51735,69729.68468468469,56205.06306306306,22,orange
51199,66471.0,81749.0,25,red
51740,69729.68468468469,56205.06306306306,22,orange
51650,69729.68468468469,56205.06306306306,22,orange
51700,69729.68468468469,56205.06306306306,22,orange
51735,69729.68468468469,56205.06306306306,22,orange
24039,25980.0,35154.0,24,green
51097,7106.0,48292.0,11,orange
24019,32534.0,47093.0,11,orange
24045,101182.0,52278.0,41,orange
24019,32534.0,47093.0,11,orange
51193,17557.0,47911.0,11,orange
51193,17557.0,47911.0,11,orange
24045,101182.0,52278.0,41,orange
54027,23542.0,27995.0,48,green
51149,37380.0,61857.0,10,orange
51620,69729.68468468469,56205.06306306306,22,orange
51595,69729.68468468469,56205.06306306306,22,orange
51131,12184.0,35055.0,24,green
24039,25980.0,35154.0,24,green
34041,107226.0,70471.0,35,red
34007,511998.0,62185.0,33,red
34019,126250.0,105444.0,16,red
34021,370212.0,72804.0,5,red
34027,498192.0,100214.0,7,red
34035,330604.0,100667.0,16,red
34037,145930.0,86565.0,12,red
42011,413965.0,55936.0,44,orange
42017,626583.0,77568.0,37,red
42077,356756.0,56117.0,15,orange
42089,167881.0,57365.0,23,orange
42091,812970.0,80675.0,19,red
42101,1555072.0,38253.0,42,orange
42025,64634.0,49973.0,40,orange
42045,561683.0,65123.0,33,red
34015,290298.0,76727.0,5,red
42095,299616.0,60972.0,0,orange
42029,509797.0,85976.0,7,red
24011,32661.0,52465.0,4,orange
10003,549643.0,65476.0,33,red
24015,101960.0,66396.0,28,orange
24029,19923.0,58147.0,46,orange
10001,169509.0,54976.0,41,orange
34023,830300.0,79593.0,19,red
10005,207302.0,53751.0,41,orange
34005,450556.0,78621.0,37,red
24035,48600.0,85963.0,12,red
41019,107194.0,41312.0,1,green
