fips,ir_wfrto,ir_recww,cluster_model2,color
16079,1.09,0.0,0,red
16081,405.66,0.0,45,orange
35009,127.56,0.0,11,red
35011,36.97,0.0,43,red
35019,18.43,0.0,27,red
35021,2.26,0.0,27,red
35029,103.36,0.0,11,red
35037,39.24,0.0,43,red
35041,165.97,0.0,31,red
32001,163.78,0.0,31,red
32009,53.29,0.0,43,red
32013,440.78,0.0,45,orange
32021,9.4,0.0,27,red
32029,0.0,0.0,27,red
32027,156.31,0.0,31,red
41025,418.27,0.0,45,orange
41001,253.12,0.0,8,red
49043,46.01,0.25,38,red
49033,117.24,0.0,11,red
49031,37.06,0.0,43,red
53039,22.88,0.0,43,red
53019,2.41,0.0,27,red
53021,361.96,0.0,45,orange
53051,0.32,0.0,27,red
53065,6.49,0.0,0,red
53075,2.24,0.0,27,red
6051,58.53,0.03,43,red
16063,248.53,0.0,8,red
16051,619.73,0.0,3,orange
16085,13.36,0.0,0,red
16015,3.81,0.0,27,red
4003,217.57,0.74,31,red
4023,6.97,0.06,38,red
4009,183.54,0.0,31,red
41017,70.35,0.0,22,red
41031,127.84,0.0,11,red
4007,3.05,0.44,38,red
4013,1232.8,83.78,2,purple
4012,612.86,0.09,3,orange
4019,92.26,10.2,41,red
4021,935.11,2.71,40,orange
4027,1079.69,1.35,10,orange
4015,111.85,3.02,30,red
4025,31.14,0.76,22,red
4005,0.28,2.54,30,red
4017,10.41,0.07,22,red
4001,1.95,0.0,27,red
6053,168.86,11.5,37,red
6041,41.02,3.14,32,red
6023,59.97,0.19,43,red
6091,23.36,0.0,43,red
6073,118.28,12.25,4,red
6065,741.79,41.39,7,green
6025,1850.34,0.3,18,orange
6019,1616.63,36.58,23,green
6037,34.6,25.36,20,red
6111,85.11,5.24,36,red
6029,1617.68,47.09,1,green
6069,15.12,0.12,0,red
6047,970.62,1.5,33,orange
6109,3.15,1.99,47,red
6043,17.45,0.01,27,red
6039,772.43,0.57,44,orange
6107,1395.96,19.86,29,green
6057,48.44,0.24,38,red
6003,9.69,0.0,27,red
6011,695.25,0.03,3,orange
6063,102.78,0.44,11,red
6077,1190.25,3.38,35,orange
6101,636.09,0.05,3,orange
6035,88.68,0.46,11,red
6093,201.48,0.53,31,red
6033,52.79,0.76,47,red
6105,10.72,0.01,27,red
6049,171.49,0.05,31,red
6085,8.1,1.3,15,red
6001,9.51,0.88,15,red
6055,102.7,0.79,11,red
6017,26.78,0.18,38,red
6061,133.48,3.56,32,red
6115,314.62,0.07,8,orange
6005,20.75,0.98,47,red
6009,8.8,0.29,0,red
6089,160.97,0.54,31,red
6021,660.65,0.01,3,orange
6103,269.33,0.09,8,red
6007,752.68,0.23,44,orange
6027,17.5,0.44,0,red
16073,773.82,0.0,44,orange
16011,841.92,0.0,44,orange
16049,89.23,0.0,11,red
16035,32.42,0.0,43,red
16069,151.21,0.0,31,red
16009,10.3,0.0,27,red
16057,182.94,0.0,31,red
16055,85.72,0.0,22,red
16059,90.89,0.0,11,red
16023,191.12,0.0,31,red
16019,771.68,0.0,44,orange
16077,539.99,0.0,3,orange
16039,377.85,0.0,45,orange
16025,317.58,0.0,8,orange
16087,414.54,0.0,45,orange
16045,147.15,0.0,11,red
16083,1319.41,0.0,35,orange
16031,973.02,0.0,33,orange
16005,218.52,0.0,31,red
16013,215.3,0.0,31,red
16065,364.36,0.0,45,orange
16041,305.83,0.0,8,orange
16003,35.05,0.0,43,red
35005,130.81,0.0,11,red
35025,148.17,0.0,31,red
35047,32.98,0.0,43,red
35007,54.07,0.0,43,red
35033,11.52,0.0,27,red
35035,20.9,0.47,0,red
35017,31.69,0.2,43,red
35023,46.26,0.0,43,red
35013,372.57,0.37,45,orange
35015,137.42,0.0,11,red
32007,349.23,0.0,8,orange
32033,92.87,0.63,11,red
32003,34.48,1.77,19,red
32005,78.89,0.42,11,red
32031,50.29,0.6,22,red
32019,268.29,0.0,8,red
32510,5.88,1.22,15,red
32023,61.81,1.09,47,red
32017,59.15,0.02,43,red
32011,121.61,0.0,11,red
32015,120.04,0.0,11,red
41045,659.19,0.0,3,orange
41061,180.55,0.0,31,red
41069,25.46,0.0,43,red
41039,76.65,0.0,11,red
41057,5.07,0.0,27,red
41007,0.7,0.0,27,red
41009,4.5,0.0,27,red
41067,148.22,0.0,31,red
41071,112.57,0.0,11,red
41047,310.25,0.0,8,orange
41043,94.32,0.0,11,red
41027,49.7,0.0,43,red
41053,64.78,0.0,43,red
41003,76.72,0.0,11,red
41029,333.54,0.0,8,orange
41033,39.02,0.0,43,red
41035,656.33,0.0,3,orange
41013,141.3,0.0,11,red
41037,325.67,0.0,8,orange
41049,206.26,0.0,31,red
41023,37.65,0.0,43,red
41063,133.97,0.0,11,red
41059,292.48,0.0,8,orange
49037,14.29,0.2,0,red
49019,19.01,0.0,0,red
53023,0.55,0.0,27,red
53059,0.51,0.0,0,red
53013,4.51,0.0,27,red
53063,8.64,0.0,38,red
53015,3.17,0.0,0,red
53069,0.1,0.0,27,red
53047,48.93,0.0,43,red
53017,20.93,0.0,0,red
53003,0.39,0.0,27,red
53037,147.09,0.0,22,red
53043,15.44,0.0,27,red
53025,832.42,0.0,44,orange
53007,26.42,0.0,38,red
53001,155.35,0.0,31,red
53071,102.03,0.0,11,red
49053,48.91,2.84,16,red
49021,161.97,2.7,32,red
49025,13.12,0.0,0,red
49001,84.78,0.0,11,red
49017,53.74,0.0,43,red
49055,46.85,0.0,43,red
49041,66.79,0.0,11,red
49007,37.66,0.0,43,red
49015,127.06,0.0,11,red
49027,297.96,0.0,8,orange
49023,61.13,0.15,43,red
49039,197.0,0.0,31,red
49045,83.2,1.6,15,red
49049,236.59,0.68,31,red
49057,79.08,0.0,22,red
49011,44.53,0.63,22,red
49013,307.07,0.5,8,orange
49051,33.47,1.7,47,red
49005,123.01,1.16,11,red
49029,34.97,0.0,43,red
53011,5.73,0.0,38,red
41051,27.28,0.0,0,red
41005,100.35,0.0,11,red
41021,26.34,0.0,43,red
41055,7.49,0.0,27,red
41065,49.03,0.0,43,red
16037,83.62,0.0,11,red
4011,9.4,0.0,27,red
6095,395.52,0.37,45,orange
6013,87.09,3.3,32,red
6087,31.34,1.56,47,red
6097,210.34,9.38,37,red
6045,68.7,0.08,11,red
41011,18.69,0.0,0,red
41041,2.01,0.0,27,red
53035,2.09,0.0,38,red
6081,23.08,0.46,38,red
6075,0.58,0.27,0,red
53029,1.38,0.0,0,red
53049,2.23,0.0,27,red
53077,404.54,0.0,45,orange
53067,6.12,0.0,38,red
53041,7.73,0.0,0,red
53061,4.54,0.0,38,red
53073,30.97,0.0,38,red
53045,1.07,0.0,0,red
53027,6.95,0.0,0,red
53057,18.44,0.0,0,red
53053,5.79,0.0,22,red
53033,8.03,0.0,48,red
53031,0.89,0.0,0,red
6079,78.97,2.31,15,red
6067,442.06,2.16,45,orange
53009,6.47,0.0,0,red
6015,16.42,0.47,27,red
51530,0.0,0.0,27,red
51590,0.17,0.0,27,red
51678,0.0,0.0,27,red
51720,0.0,0.0,27,red
51775,0.03,0.0,27,red
51770,0.23,0.0,27,red
51690,0.06,0.0,27,red
51640,0.08,0.0,27,red
51680,0.03,0.0,27,red
51580,0.0,0.0,27,red
51520,0.06,0.0,27,red
51750,0.0,0.0,27,red
27017,0.07,0.0,27,red
53005,247.32,0.0,8,red
49009,19.45,0.0,27,red
53055,0.11,0.0,27,red
49003,410.36,0.0,45,orange
49035,28.77,0.6,48,red
6059,11.89,7.72,9,red
12103,2.15,4.66,39,red
12129,0.32,0.96,47,red
12065,4.58,0.69,47,red
12123,0.08,0.4,27,red
12029,4.09,0.38,27,red
12075,15.53,0.2,0,red
12075,15.53,0.2,0,red
12017,4.97,1.8,22,red
12017,4.97,1.8,22,red
12053,3.99,1.53,15,red
12101,8.95,2.76,30,red
12081,54.85,7.79,6,red
12081,54.85,7.79,6,red
12057,48.44,2.37,30,red
12057,48.44,2.37,30,red
12037,0.16,0.62,27,red
12077,0.06,0.0,27,red
48321,38.61,0.0,43,red
45053,0.88,0.0,27,red
48241,0.11,0.0,27,red
28061,0.03,0.0,27,red
13159,0.37,0.0,27,red
29097,4.03,0.0,27,red
17079,0.0,0.0,27,red
18073,14.55,0.0,0,red
19099,0.08,0.0,27,red
12129,0.32,0.96,47,red
27007,3.24,0.0,27,red
28035,0.79,0.0,27,red
45013,4.57,0.0,22,red
45013,4.57,0.0,22,red
24021,4.65,0.0,0,red
24031,1.28,0.0,38,red
24043,0.16,0.0,27,red
51610,0.0,0.0,27,red
51600,0.0,0.0,27,red
51540,0.03,0.0,27,red
51685,0.05,0.0,27,red
51683,0.0,0.0,27,red
51630,0.02,0.0,27,red
51013,0.13,0.0,27,red
24025,0.39,0.0,0,red
24005,0.86,0.0,0,red
11001,0.05,0.0,27,red
24033,1.02,0.0,0,red
24005,0.86,0.0,0,red
24003,0.77,0.0,0,red
37091,3.52,0.0,27,red
37073,2.98,0.0,27,red
37131,3.34,0.0,27,red
51175,0.82,0.0,27,red
51041,0.75,0.0,0,red
51081,0.15,0.0,27,red
51087,0.94,0.0,0,red
51075,0.28,0.0,0,red
51065,0.13,0.0,27,red
51053,0.36,0.0,27,red
51049,0.0,0.0,27,red
51033,1.74,0.0,0,red
51025,0.46,0.0,27,red
51007,0.14,0.0,27,red
51036,1.08,0.0,27,red
51159,0.11,0.0,27,red
51109,0.18,0.0,27,red
51111,0.18,0.0,27,red
51117,0.95,0.0,27,red
51036,1.08,0.0,27,red
51057,0.64,0.0,27,red
51159,0.11,0.0,27,red
51057,0.64,0.0,27,red
37091,3.52,0.0,27,red
37015,2.51,0.0,27,red
51730,0.06,0.0,27,red
51760,0.28,0.0,0,red
51570,0.0,0.0,27,red
51670,0.0,0.0,27,red
24047,3.06,0.0,0,red
24047,3.06,0.0,0,red
37041,3.08,0.0,27,red
37139,0.79,0.0,27,red
37015,2.51,0.0,27,red
37143,2.27,0.0,27,red
51095,0.22,0.0,27,red
51710,0.06,0.0,27,red
37029,0.0,0.0,27,red
51800,0.54,0.0,27,red
51550,0.28,0.0,27,red
51133,0.06,0.0,27,red
51115,0.0,0.0,27,red
51115,0.0,0.0,27,red
51103,0.13,0.0,27,red
51133,0.06,0.0,27,red
51073,0.04,0.0,27,red
51095,0.22,0.0,27,red
51650,0.04,0.0,27,red
51800,0.54,0.0,27,red
51810,0.91,0.0,0,red
51119,0.52,0.0,27,red
51119,0.52,0.0,27,red
51073,0.04,0.0,27,red
51181,0.3,0.0,27,red
51093,0.56,0.0,27,red
37053,1.56,0.0,38,red
51103,0.13,0.0,27,red
51181,0.3,0.0,27,red
37053,1.56,0.0,38,red
37029,0.0,0.0,27,red
37139,0.79,0.0,27,red
37143,2.27,0.0,27,red
37041,3.08,0.0,27,red
51735,0.0,0.0,27,red
51199,0.07,0.0,27,red
51740,0.11,0.0,27,red
51650,0.04,0.0,27,red
51700,0.18,0.0,27,red
51735,0.0,0.0,27,red
24039,0.42,0.0,27,red
51097,0.88,0.0,27,red
24019,13.55,0.0,27,red
24045,5.31,0.0,27,red
24019,13.55,0.0,27,red
51193,1.71,0.0,27,red
51193,1.71,0.0,27,red
24045,5.31,0.0,27,red
54027,0.0,0.0,27,red
51149,0.41,0.0,27,red
51620,0.0,0.0,27,red
51595,0.0,0.0,27,red
51131,2.34,0.0,0,red
24039,0.42,0.0,27,red
34041,0.65,0.0,27,red
34007,1.86,0.0,27,red
34019,1.11,0.0,27,red
34021,0.64,0.0,27,red
34027,0.82,0.0,27,red
34035,1.53,0.0,27,red
34037,0.48,0.0,27,red
42011,1.21,0.0,0,red
42017,0.91,0.0,0,red
42077,0.82,0.0,0,red
42089,0.5,0.0,0,red
42091,2.65,0.0,22,red
42101,0.37,0.0,0,red
42025,0.27,0.0,27,red
42045,0.74,0.0,0,red
34015,4.95,0.0,27,red
42095,0.49,0.0,0,red
42029,1.63,0.0,38,red
24011,14.95,0.0,27,red
10003,2.18,0.0,38,red
24015,1.63,0.0,27,red
24029,3.78,0.0,27,red
10001,28.03,0.0,43,red
34023,1.94,0.0,27,red
10005,82.7,0.0,11,red
34005,22.5,0.0,27,red
24035,9.15,0.0,0,red
41019,74.81,0.0,11,red
48057,3.0,0.0,27,red
48239,35.29,0.0,43,red
51001,10.7,0.0,27,red
36029,2.01,0.0,38,red
36061,0.0,0.0,27,red
51199,0.07,0.0,27,red
48261,0.0,0.0,27,red
48489,34.17,0.0,43,red
26033,0.15,0.0,27,red
41015,7.05,0.0,27,red
