year,FIPS,normal_wet,abnormally_dry,moderate_drought,severe_drought,extreme_drought,exceptional_drought
2010,16081,26.99,73.01,47.4,21.15,0.0,0.0
2010,16083,65.27,34.73,0.0,0.0,0.0,0.0
2010,16085,63.23,36.77,23.2,0.0,0.0,0.0
2010,16087,61.91,38.09,9.5,0.0,0.0,0.0
2010,17001,100.0,0.0,0.0,0.0,0.0,0.0
2010,17003,54.44,45.56,21.66,0.76,0.0,0.0
2010,17005,98.14,1.86,0.0,0.0,0.0,0.0
2010,17007,92.13,7.87,0.0,0.0,0.0,0.0
2010,17009,100.0,0.0,0.0,0.0,0.0,0.0
2010,17011,88.66,11.34,0.0,0.0,0.0,0.0
2010,17013,100.0,0.0,0.0,0.0,0.0,0.0
2010,17015,99.85,0.15,0.0,0.0,0.0,0.0
2010,17017,100.0,0.0,0.0,0.0,0.0,0.0
2010,17019,84.44,15.56,0.0,0.0,0.0,0.0
2010,17021,99.41,0.59,0.0,0.0,0.0,0.0
2010,17023,67.17,32.83,9.62,0.65,0.0,0.0
2010,17025,86.44,13.56,2.69,0.0,0.0,0.0
2010,17027,90.42,9.58,0.0,0.0,0.0,0.0
2010,17029,84.39,15.61,2.36,0.0,0.0,0.0
2010,17031,86.49,13.51,0.0,0.0,0.0,0.0
2010,17033,64.0,36.0,8.58,0.0,0.0,0.0
2010,17035,84.03,15.97,2.37,0.0,0.0,0.0
2010,17037,85.06,14.94,0.0,0.0,0.0,0.0
2010,17039,89.67,10.33,0.0,0.0,0.0,0.0
2010,17041,83.64,16.36,0.91,0.0,0.0,0.0
2010,17043,86.54,13.46,0.0,0.0,0.0,0.0
2010,17045,73.08,26.92,13.58,0.9,0.0,0.0
2010,17047,67.24,32.76,13.96,0.73,0.0,0.0
2010,17049,86.95,13.05,0.02,0.0,0.0,0.0
2010,17051,92.74,7.26,0.0,0.0,0.0,0.0
2010,17053,81.95,18.05,0.0,0.0,0.0,0.0
2010,17055,79.2,20.8,13.3,0.0,0.0,0.0
2010,17057,100.0,0.0,0.0,0.0,0.0,0.0
2010,17059,59.39,40.61,23.14,8.6,0.0,0.0
2010,17061,100.0,0.0,0.0,0.0,0.0,0.0
2010,17063,83.39,16.61,0.0,0.0,0.0,0.0
2010,17065,78.68,21.32,13.81,0.0,0.0,0.0
2010,17067,100.0,0.0,0.0,0.0,0.0,0.0
2010,17069,54.4,45.6,32.16,7.86,0.0,0.0
2010,17071,100.0,0.0,0.0,0.0,0.0,0.0
2010,17073,99.17,0.83,0.0,0.0,0.0,0.0
2010,17075,80.83,19.17,1.9,0.0,0.0,0.0
2010,17077,72.35,27.65,8.21,0.0,0.0,0.0
2010,17079,78.87,21.13,5.08,0.0,0.0,0.0
2010,17081,84.35,15.65,6.69,0.0,0.0,0.0
2010,17083,100.0,0.0,0.0,0.0,0.0,0.0
2010,17085,100.0,0.0,0.0,0.0,0.0,0.0
2010,17087,65.13,34.87,17.94,0.0,0.0,0.0
2010,17089,84.88,15.12,0.0,0.0,0.0,0.0
2010,17091,83.13,16.87,0.03,0.0,0.0,0.0
2010,17093,82.69,17.31,0.0,0.0,0.0,0.0
2010,17095,100.0,0.0,0.0,0.0,0.0,0.0
2010,17097,89.93,10.07,0.0,0.0,0.0,0.0
2010,17099,83.43,16.57,0.0,0.0,0.0,0.0
2010,17101,63.5,36.5,13.22,0.03,0.0,0.0
2010,17103,88.14,11.86,0.0,0.0,0.0,0.0
2010,17105,81.95,18.05,0.0,0.0,0.0,0.0
2010,17107,96.33,3.67,0.0,0.0,0.0,0.0
2010,17109,100.0,0.0,0.0,0.0,0.0,0.0
2010,17111,90.65,9.35,0.0,0.0,0.0,0.0
2010,17113,84.1,15.9,0.0,0.0,0.0,0.0
2010,17115,96.52,3.48,0.0,0.0,0.0,0.0
2010,17117,100.0,0.0,0.0,0.0,0.0,0.0
2010,17119,99.9,0.1,0.0,0.0,0.0,0.0
2010,17121,86.54,13.46,0.58,0.0,0.0,0.0
2010,17123,84.73,15.27,0.0,0.0,0.0,0.0
2010,17125,99.72,0.28,0.0,0.0,0.0,0.0
2010,17127,55.11,44.89,31.3,0.75,0.0,0.0
2010,17129,99.68,0.32,0.0,0.0,0.0,0.0
2010,17131,100.0,0.0,0.0,0.0,0.0,0.0
2010,17133,96.31,3.69,0.0,0.0,0.0,0.0
2010,17135,100.0,0.0,0.0,0.0,0.0,0.0
2010,17137,100.0,0.0,0.0,0.0,0.0,0.0
2010,17139,92.1,7.9,0.0,0.0,0.0,0.0
2010,17141,94.28,5.72,0.0,0.0,0.0,0.0
2010,17143,91.26,8.74,0.0,0.0,0.0,0.0
2010,17145,81.05,18.95,2.88,0.0,0.0,0.0
2010,17147,85.84,14.16,0.0,0.0,0.0,0.0
2010,17149,100.0,0.0,0.0,0.0,0.0,0.0
2010,17151,61.4,38.6,28.42,0.64,0.0,0.0
2010,17153,57.47,42.53,20.96,0.0,0.0,0.0
2010,17155,83.23,16.77,0.0,0.0,0.0,0.0
2010,17157,89.03,10.97,0.0,0.0,0.0,0.0
2010,17159,75.64,24.36,8.67,0.0,0.0,0.0
2010,17161,99.99,0.01,0.0,0.0,0.0,0.0
2010,17163,96.28,3.72,0.0,0.0,0.0,0.0
2010,17165,66.64,33.36,18.58,0.0,0.0,0.0
2010,17167,99.59,0.41,0.0,0.0,0.0,0.0
2010,17169,100.0,0.0,0.0,0.0,0.0,0.0
2010,17171,100.0,0.0,0.0,0.0,0.0,0.0
2010,17173,96.23,3.77,0.0,0.0,0.0,0.0
2010,17175,93.38,6.62,0.0,0.0,0.0,0.0
2010,17177,100.0,0.0,0.0,0.0,0.0,0.0
2010,17179,90.17,9.83,0.0,0.0,0.0,0.0
2010,17181,61.93,38.07,13.53,0.0,0.0,0.0
2010,17183,79.68,20.32,3.02,0.0,0.0,0.0
2010,17185,63.46,36.54,16.11,3.37,0.0,0.0
2010,17187,100.0,0.0,0.0,0.0,0.0,0.0
2010,17189,87.63,12.37,0.24,0.0,0.0,0.0
2010,17191,83.33,16.67,10.47,0.0,0.0,0.0
2010,17193,67.28,32.72,17.6,6.36,0.0,0.0
2010,17195,96.84,3.16,0.0,0.0,0.0,0.0
2010,17197,84.35,15.65,0.0,0.0,0.0,0.0
2010,17199,66.56,33.44,13.53,0.0,0.0,0.0
2010,17201,98.04,1.96,0.0,0.0,0.0,0.0
2010,17203,85.83,14.17,0.0,0.0,0.0,0.0
2010,18001,75.57,24.43,6.39,0.0,0.0,0.0
2010,18003,72.11,27.89,7.87,0.0,0.0,0.0
2010,18005,61.42,38.58,21.29,18.81,1.31,0.0
2010,18007,76.85,23.15,7.01,0.0,0.0,0.0
2010,18009,76.09,23.91,14.72,0.0,0.0,0.0
2010,18011,68.32,31.68,22.41,1.65,0.0,0.0
2010,18013,61.76,38.24,20.78,16.78,0.05,0.0
2010,18015,76.92,23.08,7.69,0.0,0.0,0.0
2010,18017,76.92,23.08,8.4,0.0,0.0,0.0
2010,18019,58.88,41.12,22.98,17.87,7.69,0.0
2010,18021,63.46,36.54,19.29,7.69,0.0,0.0
2010,18023,76.03,23.97,8.86,0.0,0.0,0.0
2010,18025,60.06,39.94,24.22,19.23,7.67,0.0
2010,18027,59.64,40.36,20.05,11.17,0.0,0.0
2010,18029,62.79,37.21,21.21,19.23,0.21,0.0
2010,18031,62.93,37.07,21.02,18.35,0.0,0.0
2010,18033,71.15,28.85,8.61,0.0,0.0,0.0
2010,18035,71.73,28.27,17.31,0.0,0.0,0.0
2010,18037,60.32,39.68,21.4,16.23,0.74,0.0
2010,18039,71.3,28.7,19.63,0.0,0.0,0.0
2010,18041,64.74,35.26,20.03,13.37,0.0,0.0
2010,18043,56.35,43.65,22.68,16.9,7.69,0.0
2010,18045,74.44,25.56,10.32,0.0,0.0,0.0
2010,18047,63.46,36.54,21.15,18.5,0.0,0.0
2010,18049,76.75,23.25,10.54,0.0,0.0,0.0
2010,18051,61.98,38.02,19.23,10.54,0.0,0.0
2010,18053,71.04,28.96,10.36,0.0,0.0,0.0
2010,18055,62.76,37.24,19.35,10.68,0.0,0.0
2010,18057,67.31,32.69,14.27,1.6,0.0,0.0
2010,18059,66.78,33.22,17.73,8.41,0.0,0.0
2010,18061,57.33,42.67,26.2,16.58,7.69,0.0
2010,18063,64.29,35.71,21.03,8.92,0.0,0.0
2010,18065,67.1,32.9,17.51,5.64,0.0,0.0
2010,18067,76.67,23.33,7.73,0.0,0.0,0.0
2010,18069,73.85,26.15,7.82,0.0,0.0,0.0
2010,18071,59.62,40.38,23.03,19.23,13.21,0.0
2010,18073,75.86,24.14,7.57,0.0,0.0,0.0
2010,18075,76.93,23.07,8.9,0.0,0.0,0.0
2010,18077,59.62,40.38,23.08,19.23,8.96,0.0
2010,18079,59.62,40.38,22.73,19.23,10.24,0.0
2010,18081,63.46,36.54,19.23,13.46,0.0,0.0
2010,18083,61.94,38.06,18.95,7.03,0.0,0.0
2010,18085,71.71,28.29,19.39,0.0,0.0,0.0
2010,18087,71.15,28.85,12.65,0.0,0.0,0.0
2010,18089,80.51,19.49,0.11,0.0,0.0,0.0
2010,18091,79.83,20.17,3.08,0.0,0.0,0.0
2010,18093,59.62,40.38,22.31,18.74,7.25,0.0
2010,18095,67.31,32.69,15.68,0.82,0.0,0.0
2010,18097,65.49,34.51,17.25,8.87,0.0,0.0
2010,18099,73.04,26.96,10.83,0.0,0.0,0.0
2010,18101,59.62,40.38,21.1,15.23,0.0,0.0
2010,18103,76.67,23.33,11.44,0.0,0.0,0.0
2010,18105,62.14,37.86,20.1,14.18,0.07,0.0
2010,18107,71.79,28.21,17.87,2.01,0.0,0.0
2010,18109,63.46,36.54,19.22,13.02,0.0,0.0
2010,18111,80.37,19.63,4.72,0.0,0.0,0.0
2010,18113,71.15,28.85,15.37,0.0,0.0,0.0
2010,18115,59.87,40.13,21.73,19.23,2.49,0.0
2010,18117,59.62,40.38,22.83,19.23,6.68,0.0
2010,18119,63.46,36.54,19.23,11.29,0.0,0.0
2010,18121,66.78,33.22,21.37,6.69,0.0,0.0
2010,18123,59.76,40.24,29.34,16.95,7.69,0.0
2010,18125,60.57,39.43,20.35,11.0,0.0,0.0
2010,18127,81.07,18.93,1.28,0.0,0.0,0.0
2010,18129,58.91,41.09,20.41,11.54,0.0,0.0
2010,18131,73.56,26.44,7.69,0.0,0.0,0.0
2010,18133,63.46,36.54,21.44,8.61,0.0,0.0
2010,18135,76.63,23.37,13.47,0.23,0.0,0.0
2010,18137,61.13,38.87,21.75,19.23,2.39,0.0
2010,18139,64.32,35.68,19.29,13.15,0.0,0.0
2010,18141,74.08,25.92,9.09,0.0,0.0,0.0
2010,18143,59.62,40.38,23.08,19.23,12.2,0.0
2010,18145,63.52,36.48,19.29,13.58,0.0,0.0
2010,18147,58.15,41.85,29.22,12.37,7.43,0.0
2010,18149,73.32,26.68,7.69,0.0,0.0,0.0
2010,18151,71.15,28.85,7.73,0.0,0.0,0.0
2010,18153,63.46,36.54,15.99,5.77,0.0,0.0
2010,18155,58.86,41.14,22.92,18.29,7.03,0.0
2010,18157,76.14,23.86,7.69,0.0,0.0,0.0
2010,18159,69.8,30.2,11.29,0.0,0.0,0.0
2010,18161,64.92,35.08,21.15,13.54,0.0,0.0
2010,18163,57.44,42.56,21.72,11.54,0.0,0.0
2010,18165,71.68,28.32,15.4,3.45,0.0,0.0
2010,18167,63.46,36.54,15.67,7.63,0.0,0.0
2010,18169,74.8,25.2,11.34,0.0,0.0,0.0
2010,18171,75.47,24.53,7.47,0.0,0.0,0.0
2010,18173,59.38,40.62,23.04,11.54,2.15,0.0
2010,18175,59.62,40.38,23.08,19.23,10.24,0.0
2010,18177,65.75,34.25,18.94,8.04,0.0,0.0
2010,18179,73.03,26.97,7.69,0.0,0.0,0.0
2010,18181,74.42,25.58,7.69,0.0,0.0,0.0
2010,18183,71.39,28.61,16.9,0.0,0.0,0.0
2010,19001,100.0,0.0,0.0,0.0,0.0,0.0
2010,19003,100.0,0.0,0.0,0.0,0.0,0.0
2010,19005,100.0,0.0,0.0,0.0,0.0,0.0
2010,19007,100.0,0.0,0.0,0.0,0.0,0.0
2010,19009,100.0,0.0,0.0,0.0,0.0,0.0
2010,19011,100.0,0.0,0.0,0.0,0.0,0.0
2010,19013,100.0,0.0,0.0,0.0,0.0,0.0
2010,19015,100.0,0.0,0.0,0.0,0.0,0.0
2010,19017,100.0,0.0,0.0,0.0,0.0,0.0
2010,19019,100.0,0.0,0.0,0.0,0.0,0.0
2010,19021,100.0,0.0,0.0,0.0,0.0,0.0
2010,19023,100.0,0.0,0.0,0.0,0.0,0.0
2010,19025,100.0,0.0,0.0,0.0,0.0,0.0
2010,19027,100.0,0.0,0.0,0.0,0.0,0.0
2010,19029,100.0,0.0,0.0,0.0,0.0,0.0
2010,19031,100.0,0.0,0.0,0.0,0.0,0.0
2010,19033,100.0,0.0,0.0,0.0,0.0,0.0
2010,19035,100.0,0.0,0.0,0.0,0.0,0.0
2010,19037,100.0,0.0,0.0,0.0,0.0,0.0
2010,19039,100.0,0.0,0.0,0.0,0.0,0.0
2010,19041,100.0,0.0,0.0,0.0,0.0,0.0
2010,19043,100.0,0.0,0.0,0.0,0.0,0.0
2010,19045,100.0,0.0,0.0,0.0,0.0,0.0
2010,19047,100.0,0.0,0.0,0.0,0.0,0.0
2010,19049,100.0,0.0,0.0,0.0,0.0,0.0
2010,19051,100.0,0.0,0.0,0.0,0.0,0.0
2010,19053,100.0,0.0,0.0,0.0,0.0,0.0
2010,19055,100.0,0.0,0.0,0.0,0.0,0.0
2010,19057,100.0,0.0,0.0,0.0,0.0,0.0
2010,19059,100.0,0.0,0.0,0.0,0.0,0.0
2010,19061,100.0,0.0,0.0,0.0,0.0,0.0
2010,19063,100.0,0.0,0.0,0.0,0.0,0.0
2010,19065,100.0,0.0,0.0,0.0,0.0,0.0
2010,19067,100.0,0.0,0.0,0.0,0.0,0.0
2010,19069,100.0,0.0,0.0,0.0,0.0,0.0
2010,19071,100.0,0.0,0.0,0.0,0.0,0.0
2010,19073,100.0,0.0,0.0,0.0,0.0,0.0
2010,19075,100.0,0.0,0.0,0.0,0.0,0.0
2010,19077,100.0,0.0,0.0,0.0,0.0,0.0
2010,19079,100.0,0.0,0.0,0.0,0.0,0.0
2010,19081,100.0,0.0,0.0,0.0,0.0,0.0
2010,19083,100.0,0.0,0.0,0.0,0.0,0.0
2010,19085,100.0,0.0,0.0,0.0,0.0,0.0
2010,19087,100.0,0.0,0.0,0.0,0.0,0.0
2010,19089,100.0,0.0,0.0,0.0,0.0,0.0
2010,19091,100.0,0.0,0.0,0.0,0.0,0.0
2010,19093,100.0,0.0,0.0,0.0,0.0,0.0
2010,19095,100.0,0.0,0.0,0.0,0.0,0.0
2010,19097,100.0,0.0,0.0,0.0,0.0,0.0
2010,19099,100.0,0.0,0.0,0.0,0.0,0.0
2010,19101,100.0,0.0,0.0,0.0,0.0,0.0
2010,19103,100.0,0.0,0.0,0.0,0.0,0.0
2010,19105,100.0,0.0,0.0,0.0,0.0,0.0
2010,19107,100.0,0.0,0.0,0.0,0.0,0.0
2010,19109,100.0,0.0,0.0,0.0,0.0,0.0
2010,19111,100.0,0.0,0.0,0.0,0.0,0.0
2010,19113,100.0,0.0,0.0,0.0,0.0,0.0
2010,19115,100.0,0.0,0.0,0.0,0.0,0.0
2010,19117,100.0,0.0,0.0,0.0,0.0,0.0
2010,19119,100.0,0.0,0.0,0.0,0.0,0.0
2010,19121,100.0,0.0,0.0,0.0,0.0,0.0
2010,19123,100.0,0.0,0.0,0.0,0.0,0.0
2010,19125,100.0,0.0,0.0,0.0,0.0,0.0
2010,19127,100.0,0.0,0.0,0.0,0.0,0.0
2010,19129,100.0,0.0,0.0,0.0,0.0,0.0
2010,19131,100.0,0.0,0.0,0.0,0.0,0.0
2010,19133,100.0,0.0,0.0,0.0,0.0,0.0
2010,19135,100.0,0.0,0.0,0.0,0.0,0.0
2010,19137,100.0,0.0,0.0,0.0,0.0,0.0
2010,19139,100.0,0.0,0.0,0.0,0.0,0.0
2010,19141,100.0,0.0,0.0,0.0,0.0,0.0
2010,19143,100.0,0.0,0.0,0.0,0.0,0.0
2010,19145,100.0,0.0,0.0,0.0,0.0,0.0
2010,19147,100.0,0.0,0.0,0.0,0.0,0.0
2010,19149,100.0,0.0,0.0,0.0,0.0,0.0
2010,19151,100.0,0.0,0.0,0.0,0.0,0.0
2010,19153,100.0,0.0,0.0,0.0,0.0,0.0
2010,19155,100.0,0.0,0.0,0.0,0.0,0.0
2010,19157,100.0,0.0,0.0,0.0,0.0,0.0
2010,19159,100.0,0.0,0.0,0.0,0.0,0.0
2010,19161,100.0,0.0,0.0,0.0,0.0,0.0
2010,19163,100.0,0.0,0.0,0.0,0.0,0.0
2010,19165,100.0,0.0,0.0,0.0,0.0,0.0
2010,19167,100.0,0.0,0.0,0.0,0.0,0.0
2010,19169,100.0,0.0,0.0,0.0,0.0,0.0
2010,19171,100.0,0.0,0.0,0.0,0.0,0.0
2010,19173,100.0,0.0,0.0,0.0,0.0,0.0
2010,19175,100.0,0.0,0.0,0.0,0.0,0.0
2010,19177,100.0,0.0,0.0,0.0,0.0,0.0
2010,19179,100.0,0.0,0.0,0.0,0.0,0.0
2010,19181,100.0,0.0,0.0,0.0,0.0,0.0
2010,19183,100.0,0.0,0.0,0.0,0.0,0.0
2010,19185,100.0,0.0,0.0,0.0,0.0,0.0
2010,19187,100.0,0.0,0.0,0.0,0.0,0.0
2010,19189,100.0,0.0,0.0,0.0,0.0,0.0
2010,19191,100.0,0.0,0.0,0.0,0.0,0.0
2010,19193,100.0,0.0,0.0,0.0,0.0,0.0
2010,19195,100.0,0.0,0.0,0.0,0.0,0.0
2010,19197,100.0,0.0,0.0,0.0,0.0,0.0
2010,20001,94.23,5.77,1.91,0.0,0.0,0.0
2010,20003,94.23,5.77,1.74,0.0,0.0,0.0
2010,20005,93.84,6.16,0.0,0.0,0.0,0.0
2010,20007,87.95,12.05,0.0,0.0,0.0,0.0
2010,20009,79.35,20.65,0.0,0.0,0.0,0.0
2010,20011,94.23,5.77,0.0,0.0,0.0,0.0
2010,20013,93.61,6.39,0.0,0.0,0.0,0.0
2010,20015,94.33,5.67,2.1,0.0,0.0,0.0
2010,20017,94.76,5.24,0.7,0.0,0.0,0.0
2010,20019,82.69,17.31,4.57,0.0,0.0,0.0
2010,20021,86.54,13.46,0.0,0.0,0.0,0.0
2010,20023,80.77,19.23,0.0,0.0,0.0,0.0
2010,20025,69.83,30.17,0.07,0.0,0.0,0.0
2010,20027,97.46,2.53,0.0,0.0,0.0,0.0
2010,20029,97.64,2.36,0.0,0.0,0.0,0.0
2010,20031,94.23,5.77,3.64,0.0,0.0,0.0
2010,20033,78.86,21.14,0.02,0.0,0.0,0.0
2010,20035,87.49,12.51,4.55,0.0,0.0,0.0
2010,20037,93.41,6.59,0.0,0.0,0.0,0.0
2010,20039,84.06,15.94,0.57,0.0,0.0,0.0
2010,20041,100.0,0.0,0.0,0.0,0.0,0.0
2010,20043,97.12,2.88,0.0,0.0,0.0,0.0
2010,20045,96.15,3.85,0.96,0.0,0.0,0.0
2010,20047,77.7,22.3,0.65,0.0,0.0,0.0
2010,20049,91.5,8.5,3.85,0.0,0.0,0.0
2010,20051,90.13,9.87,0.58,0.0,0.0,0.0
2010,20053,97.08,2.92,0.0,0.0,0.0,0.0
2010,20055,73.73,26.27,10.88,0.0,0.0,0.0
2010,20057,79.99,20.01,4.98,0.0,0.0,0.0
2010,20059,94.99,5.01,1.46,0.0,0.0,0.0
2010,20061,99.17,0.83,0.0,0.0,0.0,0.0
2010,20063,77.15,22.85,14.53,0.0,0.0,0.0
2010,20065,71.14,28.86,4.31,0.0,0.0,0.0
2010,20067,83.56,16.44,6.62,0.0,0.0,0.0
2010,20069,73.08,26.92,9.04,0.0,0.0,0.0
2010,20071,73.08,26.92,15.38,5.15,0.0,0.0
2010,20073,94.23,5.77,3.85,0.0,0.0,0.0
2010,20075,81.07,18.93,14.92,4.93,0.0,0.0
2010,20077,88.37,11.63,0.14,0.0,0.0,0.0
2010,20079,99.9,0.1,0.0,0.0,0.0,0.0
2010,20081,74.11,25.89,7.28,0.0,0.0,0.0
2010,20083,78.05,21.95,9.62,0.0,0.0,0.0
2010,20085,90.99,9.01,0.0,0.0,0.0,0.0
2010,20087,94.65,5.35,0.0,0.0,0.0,0.0
2010,20089,93.71,6.29,0.0,0.0,0.0,0.0
2010,20091,96.15,3.85,0.0,0.0,0.0,0.0
2010,20093,81.08,18.92,13.35,1.28,0.0,0.0
2010,20095,91.98,8.02,0.0,0.0,0.0,0.0
2010,20097,79.18,20.82,0.0,0.0,0.0,0.0
2010,20099,84.34,15.66,1.46,0.0,0.0,0.0
2010,20101,73.08,26.92,13.53,0.0,0.0,0.0
2010,20103,96.15,3.85,0.0,0.0,0.0,0.0
2010,20105,98.08,1.92,0.0,0.0,0.0,0.0
2010,20107,94.46,5.54,0.0,0.0,0.0,0.0
2010,20109,77.08,22.92,15.38,0.96,0.0,0.0
2010,20111,94.78,5.22,2.44,0.0,0.0,0.0
2010,20113,100.0,0.0,0.0,0.0,0.0,0.0
2010,20115,99.33,0.67,0.0,0.0,0.0,0.0
2010,20117,94.23,5.77,0.0,0.0,0.0,0.0
2010,20119,71.65,28.35,0.69,0.0,0.0,0.0
2010,20121,95.96,4.04,0.0,0.0,0.0,0.0
2010,20123,98.08,1.92,0.0,0.0,0.0,0.0
2010,20125,82.7,17.3,3.44,0.0,0.0,0.0
2010,20127,97.51,2.49,0.0,0.0,0.0,0.0
2010,20129,82.92,17.08,2.37,0.0,0.0,0.0
2010,2013,50.24,49.76,0.0,0.0,0.0,0.0
2010,20131,93.89,6.11,0.0,0.0,0.0,0.0
2010,20133,94.16,5.84,1.74,0.0,0.0,0.0
2010,20135,73.37,26.63,9.62,0.0,0.0,0.0
2010,20137,82.0,18.0,1.19,0.0,0.0,0.0
2010,20139,95.24,4.76,1.92,0.0,0.0,0.0
2010,20141,95.81,4.19,0.0,0.0,0.0,0.0
2010,20143,99.32,0.68,0.0,0.0,0.0,0.0
2010,20145,73.09,26.91,1.94,0.0,0.0,0.0
2010,20147,87.5,12.5,0.96,0.0,0.0,0.0
2010,20149,92.42,7.58,0.0,0.0,0.0,0.0
2010,20151,84.97,15.03,0.0,0.0,0.0,0.0
2010,20153,82.0,18.0,0.05,0.0,0.0,0.0
2010,20155,92.6,7.4,0.0,0.0,0.0,0.0
2010,20157,94.21,5.79,0.0,0.0,0.0,0.0
2010,20159,90.57,9.43,0.0,0.0,0.0,0.0
2010,2016,100.0,0.0,0.0,0.0,0.0,0.0
2010,20161,95.48,4.52,0.0,0.0,0.0,0.0
2010,20163,91.51,8.49,0.86,0.0,0.0,0.0
2010,20165,73.68,26.32,2.33,0.0,0.0,0.0
2010,20167,91.87,8.13,0.0,0.0,0.0,0.0
2010,20169,99.93,0.07,0.0,0.0,0.0,0.0
2010,20171,73.08,26.92,15.38,0.32,0.0,0.0
2010,20173,96.85,3.15,0.03,0.0,0.0,0.0
2010,20175,70.28,29.72,2.1,0.0,0.0,0.0
2010,20177,95.2,4.8,0.98,0.0,0.0,0.0
2010,20179,67.93,32.07,8.91,0.0,0.0,0.0
2010,20181,80.77,19.23,12.69,0.0,0.0,0.0
2010,20183,92.26,7.74,0.0,0.0,0.0,0.0
2010,20185,80.32,19.68,0.0,0.0,0.0,0.0
2010,20187,84.62,15.38,6.87,0.03,0.0,0.0
2010,20189,74.94,25.06,2.4,0.0,0.0,0.0
2010,20191,91.54,8.46,2.77,0.0,0.0,0.0
2010,20193,79.93,20.07,11.78,0.0,0.0,0.0
2010,20195,84.1,15.9,8.86,0.0,0.0,0.0
2010,20197,95.54,4.46,0.42,0.0,0.0,0.0
2010,20199,75.92,24.08,15.38,0.27,0.0,0.0
2010,2020,65.85,34.15,0.0,0.0,0.0,0.0
2010,20201,93.56,6.44,0.0,0.0,0.0,0.0
2010,20203,73.08,26.92,15.38,4.84,0.0,0.0
2010,20205,94.06,5.94,3.81,0.0,0.0,0.0
2010,20207,94.23,5.77,3.85,0.0,0.0,0.0
2010,20209,96.15,3.85,0.0,0.0,0.0,0.0
2010,2050,76.19,23.81,0.0,0.0,0.0,0.0
2010,2060,67.31,32.69,0.0,0.0,0.0,0.0
2010,2063,74.74,25.26,0.0,0.0,0.0,0.0
2010,2066,55.42,44.58,0.0,0.0,0.0,0.0
2010,2068,43.08,56.92,3.65,0.0,0.0,0.0
2010,2070,80.23,19.77,0.0,0.0,0.0,0.0
2010,2090,29.07,70.93,7.28,0.0,0.0,0.0
2010,2100,71.6,28.4,0.0,0.0,0.0,0.0
2010,21001,78.39,21.61,1.53,0.0,0.0,0.0
2010,21003,75.57,24.43,0.66,0.0,0.0,0.0
2010,21005,57.24,42.76,26.05,8.45,0.0,0.0
2010,21007,50.78,49.22,36.23,4.14,0.0,0.0
2010,21009,77.48,22.52,0.0,0.0,0.0,0.0
2010,21011,62.47,37.53,16.84,0.0,0.0,0.0
2010,21013,100.0,0.0,0.0,0.0,0.0,0.0
2010,21015,61.08,38.92,21.15,17.34,0.0,0.0
2010,21017,57.66,42.34,18.27,3.6,0.0,0.0
2010,21019,90.38,9.62,0.0,0.0,0.0,0.0
2010,21021,55.77,44.23,13.07,0.0,0.0,0.0
2010,21023,63.94,36.06,20.21,10.09,0.0,0.0
2010,21025,76.54,23.46,0.0,0.0,0.0,0.0
2010,21027,54.28,45.72,28.92,15.02,3.92,0.0
2010,21029,55.43,44.57,22.54,11.94,0.62,0.0
2010,21031,66.3,33.7,16.27,9.06,0.0,0.0
2010,21033,52.73,47.27,42.24,8.96,0.0,0.0
2010,21035,50.14,49.86,37.66,21.0,0.12,0.0
2010,21037,65.05,34.95,21.15,12.33,0.0,0.0
2010,21039,48.65,51.35,44.23,16.04,0.23,0.0
2010,21041,56.63,43.37,23.08,12.68,7.69,0.0
2010,21043,85.44,14.56,0.0,0.0,0.0,0.0
2010,21045,73.15,26.85,3.57,0.0,0.0,0.0
2010,21047,58.42,41.58,28.05,15.57,0.0,0.0
2010,21049,57.69,42.31,17.26,0.0,0.0,0.0
2010,2105,53.38,46.62,0.0,0.0,0.0,0.0
2010,21051,96.81,3.19,0.0,0.0,0.0,0.0
2010,21053,92.12,7.88,0.0,0.0,0.0,0.0
2010,21055,53.85,46.15,40.21,11.53,0.0,0.0
2010,21057,90.13,9.87,0.0,0.0,0.0,0.0
2010,21059,54.05,45.95,31.95,15.16,3.78,0.0
2010,21061,68.79,31.21,8.86,1.6,0.0,0.0
2010,21063,83.77,16.23,0.0,0.0,0.0,0.0
2010,21065,64.24,35.76,1.61,0.0,0.0,0.0
2010,21067,57.69,42.31,22.19,3.26,0.0,0.0
2010,21069,62.95,37.05,12.6,0.16,0.0,0.0
2010,21071,80.77,19.23,0.0,0.0,0.0,0.0
2010,21073,55.77,44.23,26.47,10.12,0.0,0.0
2010,21075,48.22,51.78,44.1,30.11,12.8,0.0
2010,21077,53.25,46.75,22.59,11.54,4.82,0.0
2010,21079,56.29,43.71,8.92,0.0,0.0,0.0
2010,21081,53.07,46.93,21.92,11.18,0.0,0.0
2010,21083,48.08,51.92,42.25,18.06,0.29,0.0
2010,21085,58.38,41.62,22.09,7.65,0.0,0.0
2010,21087,70.4,29.6,4.85,0.0,0.0,0.0
2010,21089,86.38,13.62,0.0,0.0,0.0,0.0
2010,21091,54.33,45.67,30.45,14.75,7.21,0.0
2010,21093,56.18,43.82,25.61,9.6,0.26,0.0
2010,21095,100.0,0.0,0.0,0.0,0.0,0.0
2010,21097,55.76,44.24,21.27,7.69,0.0,0.0
2010,21099,67.63,32.37,5.77,0.0,0.0,0.0
2010,2110,80.24,19.76,0.0,0.0,0.0,0.0
