fips,ps_wtotl,do_psdel,state,cluster_model1,color
5035,7.13,4.36,AR,131,red
5037,1.81,1.54,AR,166,red
5039,0.18,0.68,AR,217,red
5041,0.43,1.06,AR,217,red
5043,2.22,1.53,AR,52,red
5045,0.15,10.69,AR,47,red
5047,3.0,1.47,AR,52,red
5049,1.4,0.8,AR,170,red
5051,16.07,8.58,AR,160,red
5053,1.01,1.49,AR,293,red
19185,0.0,0.3,IA,111,red
19183,1.81,1.28,IA,166,red
19181,1.0,3.02,IA,103,red
19179,7.94,1.79,IA,273,red
19177,0.0,0.22,IA,111,red
19175,4.15,0.61,IA,289,red
19173,0.0,0.26,IA,111,red
19171,2.66,0.69,IA,258,red
19169,8.42,5.71,IA,90,red
19167,9.13,2.02,IA,54,red
19165,1.96,0.52,IA,243,red
19095,1.05,0.75,IA,15,red
19093,0.42,0.31,IA,278,red
19091,0.94,0.45,IA,276,red
19089,0.54,0.37,IA,278,red
19087,2.04,1.13,IA,179,red
19085,0.92,0.52,IA,15,red
19083,1.47,0.84,IA,170,red
19081,0.58,0.48,IA,278,red
19079,1.14,0.75,IA,170,red
19077,0.85,0.44,IA,276,red
19075,0.26,0.55,IA,278,red
19073,0.66,0.42,IA,278,red
19071,0.5,0.27,IA,278,red
19069,0.67,0.45,IA,278,red
19067,2.22,0.7,IA,258,red
19065,1.12,0.9,IA,170,red
19063,1.17,0.5,IA,276,red
19061,7.71,5.26,IA,242,red
19059,2.07,0.84,IA,179,red
19057,5.76,2.43,IA,231,red
19055,0.88,0.6,IA,15,red
19001,0.67,0.29,IA,278,red
19003,1.0,0.23,IA,276,red
19005,0.91,0.48,IA,276,red
19007,6.65,0.52,IA,149,red
19009,0.24,0.21,IA,111,red
19011,1.26,1.1,IA,170,red
19013,16.56,8.05,IA,160,red
19015,2.39,1.59,IA,52,red
19017,1.51,1.15,IA,166,red
19019,1.2,0.84,IA,170,red
19021,3.57,1.08,IA,290,red
19023,0.83,0.6,IA,15,red
19025,1.02,0.48,IA,276,red
19027,2.04,1.27,IA,166,red
19029,1.23,0.65,IA,276,red
19031,1.04,0.73,IA,15,red
19033,6.5,2.48,IA,163,red
19035,1.93,0.63,IA,243,red
19037,1.06,0.47,IA,276,red
19039,1.19,0.54,IA,276,red
19041,2.27,1.04,IA,179,red
19043,0.73,0.64,IA,15,red
17129,0.81,0.83,IL,15,red
17131,0.88,0.77,IL,15,red
17133,0.37,2.03,IL,293,red
17135,2.69,2.0,IL,122,red
17137,0.31,2.63,IL,103,red
17139,0.17,0.9,IL,217,red
17141,5.09,2.57,IL,225,red
17143,23.98,13.37,IL,174,red
17145,0.7,1.38,IL,293,red
17147,1.12,0.95,IL,170,red
17149,1.9,1.26,IL,166,red
17151,0.0,0.33,IL,111,red
17153,0.17,0.26,IL,111,red
17155,0.46,0.31,IL,278,red
17051,1.27,1.43,IL,166,red
17157,2.43,2.16,IL,282,red
17159,1.42,1.02,IL,170,red
17161,17.39,11.54,IL,18,red
17163,17.32,15.64,IL,95,red
17165,0.0,1.66,IL,293,red
17167,23.21,13.3,IL,174,red
17169,0.92,0.55,IL,15,red
17171,4.82,0.34,IL,289,red
17173,1.65,1.01,IL,179,red
17175,0.59,0.29,IL,278,red
17177,3.85,2.62,IL,155,red
17179,14.72,10.07,IL,256,red
17181,1.28,1.02,IL,170,red
17183,8.95,4.82,IL,135,red
17185,1.75,0.8,IL,243,red
17187,2.75,1.0,IL,290,red
17189,0.63,0.7,IL,15,red
17191,1.12,1.28,IL,293,red
17193,1.08,0.93,IL,170,red
17195,3.62,3.06,IL,234,red
17197,35.06,43.76,IL,39,purple
17199,1.22,3.55,IL,296,red
17055,15.39,3.03,IL,139,red
17057,2.55,2.24,IL,282,red
17059,3.25,0.38,IL,258,red
17071,8.82,0.52,IL,239,red
17069,0.13,0.33,IL,111,red
17067,1.32,1.0,IL,170,red
17065,0.0,0.65,IL,217,red
17103,3.94,2.16,IL,155,red
17095,0.49,3.63,IL,296,red
27077,0.17,0.04,MN,111,red
27073,0.37,0.17,MN,111,red
27003,108.23,16.2,MN,110,purple
27009,2.08,1.22,MN,166,red
27015,1.07,1.11,MN,170,red
27137,35.28,6.67,MN,227,red
27019,8.32,5.11,MN,90,red
27023,1.17,0.42,MN,276,red
27025,2.0,1.16,MN,179,red
27033,1.76,0.69,MN,243,red
27035,3.4,1.06,MN,290,red
27037,40.71,26.88,MN,121,red
27039,0.92,0.55,MN,15,red
27041,2.2,0.53,MN,243,red
27043,0.92,0.55,MN,15,red
27045,1.28,0.5,MN,276,red
27047,3.49,1.0,MN,290,red
27049,3.09,1.43,MN,290,red
27051,0.31,0.19,MN,111,red
27053,73.39,69.14,MN,178,purple
27055,0.86,0.48,MN,15,red
27057,0.67,0.15,MN,278,red
27059,1.32,0.76,MN,170,red
27063,0.56,0.59,MN,15,red
27065,0.38,0.17,MN,111,red
27067,4.56,1.21,MN,289,red
27069,0.56,0.18,MN,278,red
27079,2.32,0.73,MN,258,red
27081,0.99,0.26,MN,276,red
27083,2.7,1.14,MN,290,red
27085,2.74,1.36,MN,52,red
27087,0.27,0.1,MN,111,red
27091,1.61,0.75,MN,243,red
27093,1.25,0.5,MN,276,red
27095,0.43,0.39,MN,278,red
27097,1.95,0.62,MN,243,red
27099,5.87,1.66,MN,101,red
27101,0.55,0.31,MN,278,red
27103,4.22,1.29,MN,289,red
27105,2.15,0.91,MN,179,red
27107,0.29,0.18,MN,111,red
27109,12.86,6.02,MN,33,red
27113,1.07,0.4,MN,276,red
27115,0.85,0.26,MN,278,red
27117,1.81,0.5,MN,243,red
27121,0.55,0.1,MN,278,red
27123,52.58,21.4,MN,214,red
27125,0.64,0.1,MN,278,red
27127,0.97,0.47,MN,276,red
27129,1.02,0.6,MN,15,red
27131,5.54,2.23,MN,101,red
27133,1.51,0.41,MN,276,red
27135,0.71,0.28,MN,278,red
27139,7.84,6.68,MN,283,red
27141,4.95,2.62,MN,225,red
27143,1.45,0.45,MN,276,red
27145,14.58,6.76,MN,192,red
27147,4.04,1.72,MN,162,red
27149,0.79,0.37,MN,278,red
27151,0.79,0.56,MN,15,red
27153,1.18,0.39,MN,276,red
27155,0.2,0.15,MN,111,red
27157,1.85,0.7,MN,243,red
27159,0.93,0.53,MN,15,red
27161,1.67,0.56,MN,243,red
27163,19.23,13.97,MN,95,red
27165,1.29,0.3,MN,276,red
27169,3.76,1.66,MN,162,red
27171,8.09,5.49,MN,90,red
27173,2.24,0.48,MN,258,red
27011,0.49,0.17,MN,278,red
27013,6.23,2.53,MN,231,red
29011,1.83,1.05,MO,179,red
29013,1.21,1.19,MO,170,red
29015,0.71,0.61,MO,15,red
29017,0.16,0.22,MO,111,red
29019,17.85,17.32,MO,255,red
29021,0.0,9.78,MO,47,red
29023,1.38,3.01,MO,103,red
29025,0.34,0.38,MO,278,red
29027,3.6,3.0,MO,234,red
29029,3.87,2.54,MO,155,red
29031,7.86,6.08,MO,283,red
29033,0.81,0.66,MO,15,red
29035,0.46,0.27,MO,278,red
29037,1.55,10.08,MO,47,red
29039,0.86,0.66,MO,15,red
29041,0.37,0.44,MO,278,red
29043,6.55,3.95,MO,131,red
29045,0.69,0.43,MO,278,red
29047,124.21,23.53,MO,65,purple
29049,0.3,1.81,MO,293,red
29051,8.18,6.48,MO,283,red
29053,1.33,1.21,MO,166,red
29055,1.28,0.78,MO,170,red
29061,0.59,0.81,MO,15,red
29063,0.14,1.11,MO,217,red
29065,0.9,0.54,MO,15,red
29067,0.56,0.33,MO,278,red
29069,3.06,2.77,MO,234,red
29071,6.94,5.26,MO,242,red
29073,0.82,0.64,MO,15,red
29075,0.62,0.52,MO,278,red
29077,33.2,23.75,MO,212,red
29079,1.34,1.01,MO,170,red
29081,0.91,0.52,MO,15,red
29083,2.0,1.89,MO,250,red
29085,0.31,0.25,MO,111,red
29087,0.4,0.38,MO,278,red
29089,1.04,0.79,MO,15,red
29091,3.01,1.34,MO,290,red
29093,0.42,0.31,MO,278,red
29095,26.9,75.58,MO,181,purple
29099,28.68,15.84,MO,146,red
29101,5.14,3.51,MO,235,red
29103,0.0,0.26,MO,111,red
29105,3.79,2.73,MO,234,red
29107,2.31,2.27,MO,282,red
29009,4.57,1.77,MO,101,red
29111,0.69,0.68,MO,15,red
29113,2.51,2.24,MO,282,red
29115,2.1,0.68,MO,243,red
29117,1.89,1.35,MO,166,red
29119,1.86,1.17,MO,166,red
29121,1.86,1.22,MO,166,red
29123,0.62,0.52,MO,278,red
29125,0.3,0.22,MO,111,red
29127,3.66,2.29,MO,155,red
29129,0.13,0.17,MO,111,red
29131,0.78,0.62,MO,15,red
29133,1.9,1.17,MO,166,red
29135,1.47,0.89,MO,170,red
29137,4.71,0.78,MO,289,red
29139,0.44,0.41,MO,278,red
29141,0.7,0.67,MO,15,red
29143,1.95,1.12,MO,179,red
29145,4.33,1.37,MO,289,red
29147,1.88,1.9,MO,250,red
29149,0.88,0.29,MO,278,red
29151,0.55,0.46,MO,278,red
29153,0.24,0.12,MO,111,red
29155,2.13,1.75,MO,122,red
29157,1.48,1.21,MO,166,red
29159,3.55,2.44,MO,155,red
29161,2.83,2.85,MO,234,red
29163,1.13,1.26,MO,170,red
29165,2.42,8.62,MO,216,red
29167,1.31,1.63,MO,250,red
29169,5.85,5.81,MO,62,red
29171,0.25,0.34,MO,278,red
29173,0.0,0.79,MO,217,red
29175,1.12,1.49,MO,293,red
29177,2.36,1.79,MO,122,red
29179,0.13,0.11,MO,111,red
29181,0.63,0.65,MO,15,red
29183,17.94,32.43,MO,183,red
29185,0.32,0.21,MO,111,red
29186,1.43,0.94,MO,170,red
29187,5.07,4.04,MO,299,red
29189,226.2,84.52,MO,2,purple
29195,2.88,1.9,MO,122,red
29197,0.0,0.27,MO,111,red
29199,0.15,0.34,MO,111,red
29201,5.94,3.36,MO,231,red
29203,0.44,0.24,MO,278,red
29205,0.23,0.48,MO,278,red
29207,3.23,1.93,MO,162,red
29209,3.15,1.76,MO,162,red
29211,0.65,0.64,MO,15,red
29213,8.29,6.72,MO,283,red
29215,1.72,1.33,MO,166,red
29217,2.02,1.83,MO,250,red
29219,1.63,2.11,MO,250,red
29221,0.66,0.45,MO,278,red
29223,1.33,0.44,MO,276,red
29225,1.11,1.24,MO,170,red
29227,0.01,0.16,MO,111,red
29229,0.97,0.77,MO,15,red
29510,92.67,26.83,MO,191,purple
29057,0.37,0.21,MO,111,red
29059,0.47,0.34,MO,278,red
29001,2.5,2.16,MO,282,red
29003,18.06,1.54,MO,73,red
29005,0.49,0.31,MO,278,red
29007,2.16,1.84,MO,122,red
29109,2.77,1.61,MO,122,red
55079,114.35,52.26,WI,43,purple
55101,19.14,10.37,WI,18,red
55001,0.81,0.43,WI,278,red
55005,4.48,1.31,WI,289,red
55011,0.4,0.27,WI,278,red
55013,0.36,0.2,WI,111,red
55015,10.93,1.86,WI,206,red
55017,6.96,1.51,WI,273,red
55019,1.23,0.52,WI,276,red
55021,3.56,1.78,WI,162,red
55023,1.43,0.5,WI,276,red
55025,43.49,26.74,WI,254,red
55027,6.3,3.83,WI,131,red
55033,2.39,1.04,WI,179,red
55035,7.4,4.89,WI,242,red
55037,0.08,0.04,WI,111,red
55039,7.93,5.76,WI,90,red
55041,0.4,0.24,WI,278,red
55043,3.39,1.59,WI,162,red
55045,2.66,1.07,WI,290,red
55047,0.35,0.51,WI,278,red
55049,1.01,0.77,WI,15,red
55053,0.96,0.5,WI,276,red
55055,5.71,2.95,WI,231,red
55057,1.7,0.48,WI,243,red
55063,14.23,5.77,WI,115,red
55065,0.97,0.42,WI,276,red
55067,1.16,0.46,WI,276,red
55069,1.38,0.74,WI,170,red
55073,10.98,2.55,WI,206,red
55077,0.16,0.1,WI,111,red
55137,1.14,0.3,WI,276,red
55078,0.32,0.27,WI,278,red
55081,3.56,1.83,WI,162,red
55085,2.03,0.52,WI,243,red
55087,6.13,8.62,WI,284,red
55091,0.39,0.18,WI,111,red
55135,4.94,1.68,WI,101,red
55133,19.63,16.99,WI,255,red
55129,0.63,0.34,WI,278,red
55127,7.35,3.98,WI,277,red
55125,0.48,0.28,WI,278,red
55123,1.09,0.58,WI,276,red
55121,2.94,0.76,WI,258,red
55119,0.6,0.27,WI,278,red
55115,2.42,0.99,WI,179,red
55113,0.64,0.37,WI,278,red
55111,7.23,2.27,WI,273,red
55109,4.43,2.75,WI,4,red
55107,0.48,0.23,WI,278,red
55105,16.71,8.4,WI,160,red
55103,1.18,0.37,WI,276,red
55099,1.02,0.25,WI,276,red
55097,8.69,2.41,WI,54,red
55095,2.02,0.83,WI,179,red
55093,2.0,1.04,WI,179,red
55139,13.99,7.31,WI,192,red
55141,4.73,2.25,WI,225,red
55059,14.86,8.82,WI,81,red
55131,7.91,4.65,WI,242,red
17097,59.65,49.36,IL,150,purple
17031,834.08,418.64,IL,9,orange
55071,15.68,3.88,WI,139,red
55009,19.19,12.27,WI,264,red
55029,1.36,0.6,WI,276,red
55061,0.87,0.41,WI,276,red
27027,4.92,2.39,MN,225,red
27071,0.71,0.3,MN,278,red
27075,0.78,0.32,MN,278,red
27031,0.29,0.04,MN,111,red
27021,0.54,0.26,MN,278,red
27001,0.27,0.09,MN,111,red
27061,2.02,0.88,MN,179,red
27111,3.44,1.22,MN,290,red
27005,1.66,0.67,MN,243,red
27029,0.22,0.09,MN,111,red
27119,8.57,1.02,MN,239,red
27089,0.45,0.31,MN,278,red
55031,0.03,1.13,WI,217,red
55051,0.21,0.25,WI,111,red
55007,0.37,0.23,WI,278,red
55003,0.99,0.57,WI,15,red
55075,2.57,1.02,WI,290,red
55083,1.36,0.46,WI,276,red
55089,5.11,3.54,WI,235,red
27167,0.29,0.16,MN,111,red
55117,15.8,4.75,WI,115,red
12027,33.2,1.21,FL,153,red
12111,29.37,20.94,FL,26,red
12051,3.31,1.85,FL,162,red
12049,1.64,1.06,FL,179,red
12055,7.49,5.01,FL,242,red
12097,42.19,29.79,FL,92,red
12105,67.54,47.89,FL,49,purple
12061,16.94,11.08,FL,18,red
12093,2.72,1.72,FL,122,red
12043,0.51,0.37,FL,278,red
12085,15.61,10.16,FL,256,red
12087,0.0,12.19,FL,165,red
12103,23.86,50.58,FL,57,purple
12115,20.17,22.03,FL,193,red
12115,20.17,22.03,FL,193,red
12011,233.65,153.74,FL,20,green
12021,51.82,35.6,FL,22,purple
12086,351.92,216.74,FL,124,green
12099,238.73,168.3,FL,82,green
5055,4.42,3.37,AR,4,red
5057,2.8,1.57,AR,52,red
5059,2.27,2.97,AR,234,red
5061,6.09,1.18,AR,149,red
5063,5.82,3.25,AR,231,red
5065,0.79,1.16,AR,293,red
5067,0.39,1.47,AR,293,red
5069,11.88,6.16,AR,33,red
5071,4.79,2.33,AR,225,red
5073,0.37,0.57,AR,278,red
5075,1.09,1.49,AR,293,red
5077,1.28,0.86,AR,170,red
5079,0.51,1.23,AR,293,red
5081,2.8,1.1,AR,290,red
5083,3.39,1.89,AR,162,red
5085,6.01,6.38,AR,283,red
5089,0.81,1.05,AR,170,red
5091,0.09,3.29,AR,103,red
5093,1.44,3.89,AR,296,red
5095,1.52,0.63,AR,243,red
5097,0.52,0.64,AR,15,red
5087,0.0,1.01,AR,217,red
5099,0.22,0.64,AR,217,red
5101,0.02,0.66,AR,217,red
5103,3.26,2.17,AR,155,red
5105,0.06,0.71,AR,217,red
5107,6.1,1.74,AR,101,red
5109,1.13,0.88,AR,170,red
5111,2.18,1.98,AR,122,red
5113,1.69,1.58,AR,166,red
5115,11.0,4.89,AR,213,red
5117,0.39,0.7,AR,217,red
5119,39.6,34.39,AR,245,purple
5121,1.3,1.16,AR,170,red
5123,3.84,2.34,AR,155,red
5125,29.64,9.17,AR,184,red
5127,1.55,0.6,AR,243,red
5129,0.31,0.56,AR,278,red
5131,0.13,11.03,AR,165,red
5133,0.74,1.21,AR,293,red
5135,0.98,1.15,AR,170,red
5137,1.77,1.11,AR,179,red
5139,4.29,3.57,AR,235,red
5141,2.19,1.47,AR,52,red
5143,0.19,20.07,AR,164,red
5145,7.72,6.28,AR,283,red
5147,0.53,0.6,AR,15,red
5149,4.82,1.82,AR,101,red
5009,0.99,2.9,AR,103,red
20195,0.68,0.44,KS,278,red
20193,1.27,0.98,KS,170,red
20191,2.1,1.37,KS,166,red
20189,1.37,0.78,KS,170,red
20187,0.4,0.26,KS,278,red
20185,0.35,0.2,KS,111,red
20183,0.49,0.27,KS,278,red
20181,1.34,0.76,KS,170,red
20179,0.48,0.26,KS,278,red
20177,14.34,10.62,KS,287,red
20175,4.87,1.69,KS,101,red
20173,51.98,27.74,KS,232,purple
20171,0.84,0.58,KS,15,red
20169,5.9,3.25,KS,231,red
20167,0.44,0.4,KS,278,red
20165,0.51,0.15,KS,278,red
20163,0.68,0.34,KS,278,red
20161,3.03,4.35,KS,133,red
20159,1.16,0.79,KS,170,red
20157,0.65,0.47,KS,278,red
20155,7.61,3.01,KS,163,red
20153,0.3,0.19,KS,111,red
20151,1.67,0.91,KS,179,red
20149,6.22,1.46,KS,101,red
20147,0.98,0.46,KS,276,red
20145,0.94,0.42,KS,276,red
20143,0.53,0.43,KS,278,red
20141,0.45,0.27,KS,278,red
20139,1.52,0.89,KS,170,red
20137,0.75,0.4,KS,278,red
20135,0.32,0.2,KS,111,red
20133,1.08,1.04,KS,170,red
20131,1.33,0.66,KS,276,red
20129,0.62,0.41,KS,278,red
20127,1.62,0.4,KS,243,red
20125,5.17,1.56,KS,101,red
20123,1.22,0.56,KS,276,red
20121,5.67,1.52,KS,101,red
20119,0.65,0.36,KS,278,red
20117,1.11,0.54,KS,276,red
20115,0.99,0.68,KS,15,red
20113,4.33,2.05,KS,225,red
20111,4.03,1.65,KS,162,red
20109,0.58,0.36,KS,278,red
20107,1.09,0.62,KS,15,red
20105,0.15,0.12,KS,111,red
20103,28.76,3.5,KS,171,red
20101,0.27,0.19,KS,111,red
20099,2.62,1.04,KS,290,red
20097,0.33,0.21,KS,111,red
20095,0.85,0.36,KS,278,red
20093,0.55,0.3,KS,278,red
20091,11.53,39.13,KS,127,red
20089,0.59,0.14,KS,278,red
20087,1.2,1.04,KS,170,red
20085,1.06,0.54,KS,276,red
20083,0.15,0.11,KS,111,red
20081,0.54,0.39,KS,278,red
20079,9.14,1.71,KS,239,red
20077,0.86,0.44,KS,276,red
20075,0.7,0.48,KS,278,red
20073,0.63,0.41,KS,278,red
20071,0.25,0.17,KS,111,red
20069,0.67,0.52,KS,15,red
20209,62.15,10.04,KS,24,red
20001,1.78,0.56,KS,243,red
20003,0.6,0.33,KS,278,red
20005,4.23,0.85,KS,289,red
20007,0.63,0.5,KS,278,red
20009,2.42,1.49,KS,52,red
20011,2.08,0.86,KS,179,red
20013,0.94,0.46,KS,276,red
20015,9.84,2.64,KS,54,red
20017,0.17,0.11,KS,111,red
20019,0.42,0.16,KS,111,red
20021,1.83,0.99,KS,179,red
20023,0.47,0.32,KS,278,red
20025,0.3,0.21,KS,111,red
20027,0.88,0.48,KS,15,red
20029,0.89,0.5,KS,15,red
20031,0.52,0.43,KS,278,red
20033,0.36,0.14,KS,111,red
20035,5.4,1.9,KS,101,red
20037,4.9,2.08,KS,225,red
20039,0.37,0.22,KS,111,red
20041,1.93,0.99,KS,179,red
20043,0.21,0.39,KS,278,red
20045,12.67,6.7,KS,33,red
20047,0.25,0.19,KS,111,red
20049,0.09,0.17,KS,111,red
20051,2.53,1.16,KS,290,red
20053,1.4,0.58,KS,276,red
20055,7.62,3.18,KS,163,red
20057,6.79,2.68,KS,163,red
20059,1.93,1.32,KS,166,red
20061,4.49,1.59,KS,162,red
20063,0.3,0.28,KS,278,red
20065,0.54,0.26,KS,278,red
38105,9.17,2.69,ND,54,red
38001,0.0,0.17,ND,111,red
38003,1.15,0.81,ND,170,red
38005,0.07,0.44,ND,111,red
38007,0.0,0.06,ND,111,red
38009,0.48,0.46,ND,278,red
38011,0.22,0.24,ND,111,red
38013,0.26,0.16,ND,111,red
38015,11.9,7.01,ND,33,red
38017,14.11,13.54,ND,230,red
38019,0.5,0.27,ND,278,red
38021,0.83,0.36,ND,278,red
38101,6.87,5.45,ND,242,red
38103,0.36,0.3,ND,278,red
38059,2.8,2.28,ND,282,red
31007,0.02,0.02,NE,111,red
31009,0.02,0.01,NE,111,red
31011,0.63,0.29,NE,278,red
31013,1.58,0.87,NE,170,red
31015,0.15,0.13,NE,111,red
31017,0.49,0.19,NE,278,red
31019,6.45,4.18,NE,131,red
31021,0.85,0.57,NE,15,red
31023,0.68,0.3,NE,278,red
31025,13.53,1.69,NE,241,red
31027,0.65,0.62,NE,15,red
31029,0.91,0.24,NE,278,red
31033,2.16,0.8,NE,179,red
31035,1.25,0.43,NE,276,red
31037,1.11,0.6,NE,276,red
31039,1.61,1.01,NE,179,red
31041,1.18,0.59,NE,276,red
31043,2.02,1.49,NE,166,red
31045,1.18,0.67,NE,276,red
31047,5.97,1.94,NE,101,red
31109,1.52,25.71,NE,269,red
31111,5.63,2.69,NE,231,red
31113,0.05,0.03,NE,111,red
31115,0.0,0.0,NE,111,red
31117,0.0,0.0,NE,111,red
31119,4.94,2.21,NE,225,red
31121,0.8,0.41,NE,278,red
31123,0.43,0.27,NE,278,red
31125,0.37,0.23,NE,278,red
31127,0.89,0.62,NE,15,red
31129,0.55,0.29,NE,278,red
31131,2.54,1.18,NE,290,red
31133,0.37,0.24,NE,278,red
31135,0.68,0.16,NE,278,red
31137,1.62,0.82,NE,170,red
31139,0.69,0.34,NE,278,red
31141,4.96,1.43,NE,101,red
31143,0.39,0.27,NE,278,red
31145,2.34,0.84,NE,179,red
31147,0.74,0.48,NE,15,red
31149,0.16,0.07,NE,111,red
31151,1.36,0.79,NE,170,red
31153,30.65,11.41,NE,53,red
31155,49.56,1.07,NE,145,red
31157,5.66,3.47,NE,231,red
31159,1.39,1.17,NE,170,red
31161,0.59,0.27,NE,278,red
31163,0.23,0.14,NE,111,red
31185,1.87,1.11,NE,179,red
31169,0.81,0.35,NE,278,red
31171,0.11,0.02,NE,111,red
31173,0.6,0.51,NE,278,red
31175,1.25,0.32,NE,276,red
31177,12.18,0.94,NE,241,red
31179,0.87,0.37,NE,276,red
31181,0.39,0.24,NE,278,red
31183,0.04,0.02,NE,111,red
31001,6.5,2.52,NE,163,red
31167,0.36,0.31,NE,278,red
31005,0.0,0.0,NE,111,red
31003,0.67,0.37,NE,278,red
46123,0.49,0.2,SD,278,red
46121,0.42,0.46,SD,278,red
46119,0.0,0.11,SD,111,red
46115,0.52,0.23,SD,278,red
46102,1.1,0.59,SD,276,red
46111,0.13,0.1,SD,111,red
46109,0.58,0.41,SD,278,red
46107,0.2,0.05,SD,111,red
46105,0.16,0.11,SD,111,red
46101,0.49,0.24,SD,278,red
46099,19.65,11.79,SD,264,red
46097,0.11,0.09,SD,111,red
46091,0.22,0.2,SD,111,red
46089,0.13,0.09,SD,111,red
46087,0.71,0.21,SD,278,red
46085,0.22,0.14,SD,111,red
46083,1.02,2.8,SD,103,red
46079,0.81,0.3,SD,278,red
46077,0.22,0.15,SD,111,red
46073,0.54,0.06,SD,111,red
46071,0.13,0.14,SD,111,red
46129,0.42,0.14,SD,111,red
46135,1.11,0.58,SD,276,red
46137,0.04,0.18,SD,111,red
22111,4.4,3.19,LA,4,red
22107,1.16,0.62,LA,276,red
22097,10.31,8.19,LA,112,red
22093,4.0,3.06,LA,4,red
22085,2.34,1.86,LA,122,red
22083,3.64,2.63,LA,155,red
22081,1.0,0.75,LA,15,red
22079,18.91,15.41,LA,95,red
22073,24.18,17.05,LA,205,red
22069,7.72,6.47,LA,283,red
22067,3.47,2.73,LA,234,red
22061,7.18,5.51,LA,242,red
22059,1.72,1.25,LA,166,red
22055,25.42,21.14,LA,236,red
22049,1.73,1.41,LA,166,red
22043,4.54,3.33,LA,4,red
22041,1.95,1.64,LA,250,red
22039,6.5,5.22,LA,242,red
22035,0.91,0.6,LA,15,red
22031,3.08,2.39,LA,282,red
22029,2.63,2.07,LA,282,red
22027,3.01,1.49,LA,52,red
22025,1.17,0.95,LA,170,red
22021,1.03,0.83,LA,170,red
22017,43.28,35.92,LA,120,purple
22015,12.88,9.22,LA,81,red
22013,2.72,2.14,LA,282,red
22011,4.42,3.63,LA,235,red
22005,2.65,2.26,LA,282,red
22003,4.24,3.37,LA,4,red
22001,5.62,4.46,LA,299,red
22065,1.65,1.05,LA,179,red
22095,7.45,6.33,LA,283,red
22119,5.36,4.24,LA,299,red
22121,7.21,5.61,LA,242,red
22123,1.39,1.04,LA,170,red
22127,2.01,1.68,LA,250,red
22115,4.35,5.16,LA,62,red
22089,9.09,4.04,LA,135,red
22091,0.9,0.71,LA,15,red
22077,3.54,2.58,LA,155,red
22037,2.21,2.32,LA,282,red
22033,72.12,58.77,LA,204,purple
22009,4.05,3.37,LA,4,red
22063,11.54,9.34,LA,112,red
22125,1.67,2.56,LA,250,red
12019,13.51,8.13,FL,81,red
12013,0.58,0.35,FL,278,red
12007,0.95,0.59,FL,15,red
12003,0.9,0.36,FL,276,red
12001,23.37,12.74,FL,174,red
12107,2.1,0.96,FL,179,red
12023,3.27,1.54,FL,162,red
12109,16.83,9.17,FL,160,red
12041,0.23,0.1,FL,111,red
12047,0.88,0.45,FL,276,red
12067,0.17,0.07,FL,111,red
12073,28.51,15.82,FL,146,red
12121,1.19,0.47,FL,276,red
12125,0.22,0.07,FL,111,red
12079,1.23,0.76,FL,170,red
22019,27.51,22.67,LA,236,red
12083,27.71,18.21,FL,26,red
22053,3.82,3.03,LA,4,red
38053,0.79,0.92,ND,15,red
38025,0.0,0.3,ND,111,red
38085,0.02,0.28,ND,111,red
46117,0.32,0.07,SD,111,red
22047,1.98,1.6,LA,166,red
12063,2.46,1.33,FL,52,red
12063,2.46,1.33,FL,52,red
12035,9.17,6.52,FL,185,red
12045,1.88,1.47,FL,166,red
22113,7.07,5.69,LA,242,red
22045,8.65,7.23,LA,185,red
22103,23.64,19.37,LA,194,red
22071,140.9,42.61,LA,12,purple
38077,2.08,1.19,ND,166,red
12059,1.01,0.61,FL,15,red
38099,1.14,0.79,ND,170,red
31165,0.08,0.02,NE,111,red
31031,0.61,0.3,NE,278,red
46093,1.42,1.08,SD,170,red
46103,10.62,6.37,SD,247,red
46081,2.35,0.47,SD,258,red
46033,0.28,0.46,SD,278,red
46047,0.66,0.2,SD,278,red
22057,25.66,24.13,LA,129,red
22051,61.79,51.16,LA,150,purple
22075,7.14,5.43,LA,242,red
22007,4.19,3.42,LA,4,red
22099,4.67,3.8,LA,235,red
22109,1.88,1.31,LA,166,red
12091,21.81,13.22,FL,174,red
12113,14.96,11.49,FL,159,red
12033,37.52,24.31,FL,51,red
12039,4.07,2.73,FL,4,red
22023,1.5,0.96,LA,170,red
12045,1.88,1.47,FL,166,red
12037,1.97,1.42,FL,166,red
22117,4.63,3.68,LA,235,red
22087,7.16,4.75,LA,242,red
22105,15.06,11.67,LA,159,red
12031,109.03,68.47,FL,226,purple
12089,7.0,4.75,FL,242,red
12131,11.17,8.05,FL,112,red
12117,57.59,38.53,FL,210,purple
12095,221.92,109.84,FL,56,green
12119,24.13,19.26,FL,194,red
12069,49.28,36.32,FL,253,purple
12009,31.45,33.07,FL,42,red
12127,55.45,35.88,FL,22,purple
12071,64.55,40.99,FL,66,purple
12071,64.55,40.99,FL,66,purple
12015,7.51,12.25,FL,172,red
12015,7.51,12.25,FL,172,red
12087,0.0,12.19,FL,165,red
12087,0.0,12.19,FL,165,red
12087,0.0,12.19,FL,165,red
12133,0.95,0.49,FL,276,red
12005,47.62,14.43,FL,294,red
12131,11.17,8.05,FL,112,red
48127,1.69,0.96,TX,179,red
48131,1.21,0.9,TX,170,red
48215,64.64,75.77,TX,144,purple
